ticker,signal,score,signal_date,entry_date,entry_price,exit_date,exit_price,result,pl_pct,sl_price,tp_price
SANM,BUY,0.7986,2021-03-18,2021-03-19,41.46,2021-03-23,39.1986,sl_hit,-5.45,39.1986,0.0
RRX,BUY,0.6836,2021-03-18,2021-03-19,138.8615,2021-03-23,130.5298,sl_hit,-6.0,130.5298,0.0
SNA,BUY,0.7201,2021-03-19,2021-03-22,197.8614,2021-03-23,188.2313,sl_hit,-4.87,188.2313,0.0
SMCI,BUY,0.7129,2021-03-18,2021-03-19,3.758,2021-03-24,3.758,trailing_stop,0.0,3.5325,0.0
STAG,BUY,0.6507,2021-03-15,2021-03-16,28.2372,2021-03-25,26.9733,sl_hit,-4.48,26.9733,0.0
SFM,BUY,0.6569,2021-03-25,2021-03-26,26.34,2021-03-31,27.1985,trailing_stop,3.26,24.7596,0.0
SCHW,BUY,0.6866,2021-03-04,2021-03-05,61.9164,2021-04-12,63.4245,pre_earnings,2.44,58.2014,0.0
SNA,BUY,0.6814,2021-04-22,2021-04-23,212.9313,2021-04-27,206.2304,sl_hit,-3.15,206.2304,0.0
DELL,STRONG_BUY,0.8082,2021-04-15,2021-04-16,46.136,2021-04-28,46.136,trailing_stop,0.0,44.164,0.0
STAG,BUY,0.7134,2021-04-20,2021-04-21,30.3226,2021-04-29,30.0689,pre_earnings,-0.84,29.4259,0.0
REG,BUY,0.6848,2021-04-22,2021-04-23,51.2077,2021-05-03,52.8361,pre_earnings,3.18,49.1613,0.0
SPGI,BUY,0.7188,2021-04-29,2021-04-30,375.1182,2021-05-06,375.1182,trailing_stop,0.0,363.9001,0.0
NNN,BUY,0.723,2021-05-04,2021-05-05,37.8163,2021-05-10,37.8163,trailing_stop,0.0,36.3445,0.0
SNX,STRONG_BUY,0.8411,2021-03-22,2021-03-23,103.5525,2021-05-11,113.0445,trailing_stop,9.17,97.3394,0.0
RSG,BUY,0.7594,2021-05-05,2021-05-06,103.4851,2021-05-11,103.4851,trailing_stop,0.0,101.0028,0.0
TEX,BUY,0.712,2021-05-05,2021-05-06,48.7563,2021-05-11,49.7451,trailing_stop,2.03,45.8309,0.0
R,BUY,0.6615,2021-05-05,2021-05-06,75.5501,2021-05-11,75.5501,trailing_stop,0.0,71.2591,0.0
TAP,BUY,0.7223,2021-05-06,2021-05-07,51.073,2021-05-11,51.073,trailing_stop,0.0,48.2455,0.0
ITT,BUY,0.6803,2021-05-07,2021-05-10,95.0237,2021-05-11,91.4332,sl_hit,-3.78,91.4332,0.0
RL,BUY,0.661,2021-05-07,2021-05-10,126.3388,2021-05-11,119.437,sl_hit,-5.46,119.437,0.0
SITE,HOLD,0.6028,2021-05-07,2021-05-10,203.1,2021-05-11,190.914,sl_hit,-6.0,190.914,0.0
STLD,BUY,0.7718,2021-05-04,2021-05-05,55.2818,2021-05-12,58.4442,trailing_stop,5.72,51.9649,0.0
SJM,BUY,0.6972,2021-05-06,2021-05-07,115.1432,2021-05-12,115.1432,trailing_stop,0.0,110.9878,0.0
AMH,BUY,0.7017,2021-05-11,2021-05-12,33.007,2021-05-12,31.9712,sl_hit,-3.14,31.9712,0.0
RS,BUY,0.7992,2021-05-10,2021-05-11,160.3842,2021-05-19,151.8639,sl_hit,-5.31,151.8639,0.0
SLB,BUY,0.759,2021-05-12,2021-05-13,28.4234,2021-05-19,29.1466,trailing_stop,2.54,26.718,0.0
AMH,BUY,0.6986,2021-05-19,2021-05-20,33.2472,2021-05-21,33.2472,trailing_stop,0.0,31.9343,0.0
SPG,BUY,0.6609,2021-05-10,2021-05-11,94.3937,2021-06-17,100.6688,trailing_stop,6.65,89.3418,0.0
RRC,BUY,0.6783,2021-05-14,2021-05-17,12.6337,2021-06-17,14.6221,trailing_stop,15.74,11.8757,0.0
ROP,BUY,0.652,2021-06-14,2021-06-15,451.7023,2021-06-17,440.565,sl_hit,-2.47,440.565,0.0
STAG,BUY,0.6529,2021-06-09,2021-06-10,31.6214,2021-06-18,31.6214,trailing_stop,0.0,30.7718,0.0
RTX,BUY,0.7011,2021-05-27,2021-05-28,79.5173,2021-06-28,76.3478,sl_hit,-3.99,76.3478,0.0
QXO,BUY,0.7946,2021-06-22,2021-06-23,59.8998,2021-06-29,70.6847,trailing_stop,18.0,56.3058,0.0
REXR,BUY,0.7233,2021-06-10,2021-06-11,51.3314,2021-07-01,49.4709,sl_hit,-3.62,49.4709,0.0
ROKU,BUY,0.6584,2021-06-23,2021-06-24,430.495,2021-07-01,437.0225,trailing_stop,1.52,404.6653,0.0
RRC,HOLD,0.617,2021-06-25,2021-06-28,16.1056,2021-07-06,15.1392,sl_hit,-6.0,15.1392,0.0
QXO,BUY,0.774,2021-07-06,2021-07-07,84.5004,2021-07-07,79.4304,sl_hit,-6.0,79.4304,0.0
RMBS,HOLD,0.6249,2021-06-18,2021-06-21,22.39,2021-07-16,22.7715,trailing_stop,1.7,21.4,0.0
SUI,BUY,0.6607,2021-07-15,2021-07-16,157.0871,2021-07-21,159.8456,pre_earnings,1.76,152.5098,0.0
ROKU,HOLD,0.5705,2021-07-26,2021-07-27,477.2,2021-07-27,448.568,sl_hit,-6.0,448.568,0.0
AMH,BUY,0.7085,2021-05-24,2021-05-25,33.9679,2021-08-02,37.5153,pre_earnings,10.44,32.4923,0.0
RMD,HOLD,0.6454,2021-06-14,2021-06-15,222.7581,2021-08-02,257.8177,pre_earnings,15.74,213.4952,0.0
RSG,BUY,0.7031,2021-07-30,2021-08-02,112.1609,2021-08-05,112.1609,trailing_stop,0.0,109.0375,0.0
EW,BUY,0.6893,2021-07-29,2021-07-30,113.38,2021-08-10,113.38,trailing_stop,0.0,109.5014,0.0
RVTY,BUY,0.7138,2021-07-26,2021-07-27,171.4307,2021-08-11,177.3637,trailing_stop,3.46,164.1844,0.0
RMBS,BUY,0.6713,2021-08-03,2021-08-04,24.63,2021-08-17,23.4814,sl_hit,-4.66,23.4814,0.0
SPGI,BUY,0.6649,2021-08-04,2021-08-05,424.0205,2021-08-19,408.4389,sl_hit,-3.67,408.8934,0.0
SCI,BUY,0.7697,2021-07-29,2021-07-30,57.9726,2021-08-24,58.1057,trailing_stop,0.23,55.8527,0.0
SITM,BUY,0.7835,2021-08-05,2021-08-06,184.07,2021-08-25,197.8192,trailing_stop,7.47,173.0258,0.0
RSG,BUY,0.7076,2021-08-31,2021-09-01,116.6564,2021-09-07,116.6564,trailing_stop,0.0,114.1752,0.0
REGN,BUY,0.6705,2021-08-19,2021-08-20,654.5779,2021-09-09,654.5779,trailing_stop,0.0,615.8879,0.0
SUI,BUY,0.7764,2021-07-27,2021-07-28,165.7394,2021-09-10,173.2071,trailing_stop,4.51,160.3987,0.0
SBAC,BUY,0.6812,2021-09-03,2021-09-07,343.0182,2021-09-10,330.996,sl_hit,-3.5,330.996,0.0
RMD,BUY,0.659,2021-08-05,2021-08-06,261.0522,2021-09-13,280.4217,trailing_stop,7.42,251.829,0.0
RVTY,BUY,0.662,2021-09-03,2021-09-07,187.7475,2021-09-13,180.0605,sl_hit,-4.09,180.0605,0.0
RRC,HOLD,0.586,2021-09-03,2021-09-07,16.4721,2021-09-17,18.5566,trailing_stop,12.65,15.4837,0.0
ROK,BUY,0.6933,2021-08-03,2021-08-04,285.5207,2021-09-20,287.6718,trailing_stop,0.75,273.9967,0.0
SNPS,BUY,0.7545,2021-08-19,2021-08-20,315.34,2021-09-20,325.4136,trailing_stop,3.19,303.1429,0.0
RGEN,BUY,0.7737,2021-09-01,2021-09-02,288.03,2021-09-27,310.954,trailing_stop,7.96,273.97,0.0
SMTC,HOLD,0.606,2021-09-03,2021-09-07,77.1,2021-09-28,78.432,trailing_stop,1.73,72.6271,0.0
RRC,BUY,0.7242,2021-09-27,2021-09-28,21.6123,2021-10-06,22.8802,trailing_stop,5.87,20.3156,0.0
DELL,BUY,0.6884,2021-10-20,2021-10-21,51.5809,2021-10-26,51.5809,trailing_stop,0.0,49.638,0.0
SPG,BUY,0.6942,2021-10-18,2021-10-19,114.9009,2021-10-27,114.0531,pre_earnings,-0.74,109.7264,0.0
STT,BUY,0.687,2021-10-19,2021-10-20,84.4079,2021-10-27,84.4079,trailing_stop,0.0,79.9534,0.0
SPOT,HOLD,0.5795,2021-10-28,2021-10-29,285.14,2021-11-05,290.32,trailing_stop,1.82,268.0316,0.0
SCI,BUY,0.6648,2021-10-29,2021-11-01,64.4354,2021-11-08,62.0034,sl_hit,-3.77,62.0034,0.0
SAIA,BUY,0.7646,2021-10-28,2021-10-29,314.32,2021-11-09,341.7625,trailing_stop,8.73,296.68,0.0
SITM,STRONG_BUY,0.8336,2021-11-04,2021-11-05,294.8,2021-11-09,277.112,sl_hit,-6.0,277.112,0.0
SLAB,STRONG_BUY,0.8123,2021-10-27,2021-10-28,188.45,2021-11-10,196.783,trailing_stop,4.42,177.6528,0.0
SPG,BUY,0.6762,2021-11-01,2021-11-02,124.41,2021-11-10,130.0893,trailing_stop,4.57,120.0721,0.0
SMTC,BUY,0.7684,2021-11-02,2021-11-03,87.6,2021-11-10,88.4925,trailing_stop,1.02,83.1671,0.0
ROK,BUY,0.6772,2021-11-02,2021-11-03,317.4348,2021-11-11,304.2773,sl_hit,-4.14,304.2773,0.0
LYV,BUY,0.7954,2021-11-05,2021-11-08,118.82,2021-11-12,111.8229,sl_hit,-5.89,111.8229,0.0
STRL,BUY,0.7516,2021-11-04,2021-11-05,27.51,2021-11-15,28.1865,trailing_stop,2.46,25.8594,0.0
RF,BUY,0.7324,2021-10-22,2021-10-25,20.4684,2021-11-19,19.538,sl_hit,-4.55,19.538,0.0
SATS,HOLD,0.6474,2021-11-15,2021-11-16,30.0,2021-11-19,28.2,sl_hit,-6.0,28.2,0.0
SNOW,BUY,0.7358,2021-11-12,2021-11-15,385.5,2021-11-22,363.4024,sl_hit,-5.73,363.4024,0.0
SNPS,BUY,0.6763,2021-11-12,2021-11-15,349.36,2021-11-22,349.36,trailing_stop,0.0,334.6057,0.0
RSG,BUY,0.7272,2021-10-29,2021-11-01,128.1497,2021-11-26,128.1497,trailing_stop,0.0,122.6392,0.0
QCOM,HOLD,0.6193,2021-11-08,2021-11-09,151.691,2021-11-26,163.3714,trailing_stop,7.7,143.3358,0.0
SITE,STRONG_BUY,0.8372,2021-11-03,2021-11-04,245.93,2021-11-30,245.93,trailing_stop,0.0,231.9398,0.0
SITM,BUY,0.7281,2021-11-29,2021-11-30,301.86,2021-12-03,283.7484,sl_hit,-6.0,283.7484,0.0
RMBS,BUY,0.7047,2021-11-17,2021-11-18,26.13,2021-12-16,28.12,trailing_stop,7.62,24.7657,0.0
SHW,BUY,0.7774,2021-12-03,2021-12-06,332.886,2021-12-20,319.0358,sl_hit,-4.16,319.0358,0.0
SFM,BUY,0.6547,2021-12-17,2021-12-20,28.01,2021-12-21,28.01,trailing_stop,0.0,26.3571,0.0
ROIV,HOLD,0.598,2021-12-20,2021-12-21,13.18,2021-12-21,12.3892,sl_hit,-6.0,12.3892,0.0
REXR,BUY,0.7279,2021-12-15,2021-12-16,67.5062,2022-01-06,68.0462,trailing_stop,0.8,64.2713,0.0
SFM,BUY,0.7475,2021-12-29,2021-12-30,30.05,2022-01-06,28.3729,sl_hit,-5.58,28.3729,0.0
SFM,BUY,0.6787,2022-01-07,2022-01-10,30.16,2022-01-11,30.16,trailing_stop,0.0,28.3657,0.0
SCHW,BUY,0.6726,2022-01-06,2022-01-07,85.4359,2022-01-13,88.106,pre_earnings,3.13,81.4798,0.0
RF,HOLD,0.6155,2022-01-07,2022-01-10,21.4534,2022-01-18,20.9304,pre_earnings,-2.44,20.3712,0.0
SLB,BUY,0.6669,2022-01-11,2022-01-12,33.1831,2022-01-18,34.1099,pre_earnings,2.79,31.4217,0.0
STRL,HOLD,0.5975,2022-02-16,2022-02-17,31.45,2022-02-18,29.563,sl_hit,-6.0,29.563,0.0
STLD,HOLD,0.6206,2022-03-18,2022-03-21,80.4442,2022-03-29,80.4442,trailing_stop,0.0,75.6176,0.0
SBAC,BUY,0.6535,2022-04-06,2022-04-07,348.3269,2022-04-12,334.1398,sl_hit,-4.07,334.1398,0.0
REGN,BUY,0.7119,2022-03-18,2022-03-21,683.125,2022-04-21,705.2842,trailing_stop,3.24,648.4876,0.0
SRE,HOLD,0.6371,2022-03-18,2022-03-21,69.2271,2022-04-25,73.5307,trailing_stop,6.22,66.4772,0.0
SO,BUY,0.7517,2022-04-06,2022-04-07,65.7508,2022-04-25,64.8171,pre_earnings,-1.42,63.4819,0.0
STLD,BUY,0.7138,2022-12-02,2022-12-05,102.7463,2022-12-15,96.5815,sl_hit,-6.0,96.5815,0.0
RVMD,HOLD,0.5925,2023-01-13,2023-01-17,29.95,2023-01-17,28.153,sl_hit,-6.0,28.153,0.0
SGI,HOLD,0.5863,2023-01-12,2023-01-13,37.393,2023-01-18,37.393,trailing_stop,0.0,35.3201,0.0
ROIV,BUY,0.7141,2023-01-11,2023-01-12,9.46,2023-01-19,8.8924,sl_hit,-6.0,8.8924,0.0
SCCO,BUY,0.7188,2023-01-11,2023-01-12,64.2052,2023-01-23,64.2052,trailing_stop,0.0,60.8451,0.0
SNX,HOLD,0.5846,2023-01-13,2023-01-17,106.0144,2023-01-26,96.5195,sl_hit,-8.96,100.0834,0.0
RMBS,STRONG_BUY,0.8067,2023-01-20,2023-01-23,42.13,2023-01-30,42.13,trailing_stop,0.0,39.7129,0.0
RNR,BUY,0.7022,2023-02-01,2023-02-02,205.1928,2023-02-02,194.8835,sl_hit,-5.02,194.8835,0.0
SOFI,HOLD,0.5852,2023-02-01,2023-02-02,7.67,2023-02-03,7.67,trailing_stop,0.0,7.2098,0.0
STLD,HOLD,0.6141,2023-01-26,2023-01-27,114.9404,2023-02-06,120.4172,trailing_stop,4.76,108.044,0.0
RKT,HOLD,0.6098,2023-02-02,2023-02-03,9.8416,2023-02-06,9.2511,sl_hit,-6.0,9.2511,0.0
SLAB,HOLD,0.6386,2023-02-02,2023-02-03,185.83,2023-02-07,174.6802,sl_hit,-6.0,174.6802,0.0
SITE,HOLD,0.618,2023-02-02,2023-02-03,160.99,2023-02-07,151.3306,sl_hit,-6.0,151.3306,0.0
STRL,BUY,0.6518,2023-01-31,2023-02-01,36.28,2023-02-09,36.28,trailing_stop,0.0,34.1032,0.0
TDG,BUY,0.6529,2023-02-07,2023-02-08,637.8318,2023-02-10,637.8318,trailing_stop,0.0,610.8353,0.0
RS,BUY,0.6504,2023-02-02,2023-02-03,224.7076,2023-02-13,220.4227,pre_earnings,-1.91,212.9475,0.0
SPOT,HOLD,0.5958,2023-02-02,2023-02-03,118.08,2023-02-21,122.109,trailing_stop,3.41,110.9952,0.0
RMBS,BUY,0.7354,2023-02-06,2023-02-07,40.8,2023-02-21,43.852,trailing_stop,7.48,38.352,0.0
RNR,BUY,0.7934,2023-02-09,2023-02-10,217.3674,2023-02-21,204.8564,sl_hit,-5.76,204.8564,0.0
RCL,HOLD,0.6136,2023-02-07,2023-02-08,73.1152,2023-02-24,68.7283,sl_hit,-6.0,68.7283,0.0
TEX,BUY,0.671,2023-02-10,2023-02-13,52.7145,2023-03-09,55.5974,trailing_stop,5.47,49.7385,0.0
R,BUY,0.6779,2023-02-15,2023-02-16,92.4115,2023-03-09,87.8525,sl_hit,-4.93,87.8525,0.0
TDG,BUY,0.6749,2023-02-13,2023-02-14,630.096,2023-03-10,630.096,trailing_stop,0.0,601.523,0.0
RS,BUY,0.7292,2023-02-16,2023-02-17,232.8385,2023-03-10,239.7279,trailing_stop,2.96,220.9189,0.0
STRL,HOLD,0.6251,2023-03-01,2023-03-02,40.21,2023-03-10,40.21,trailing_stop,0.0,37.7974,0.0
SMCI,BUY,0.6722,2023-03-22,2023-03-23,11.4,2023-03-24,10.716,sl_hit,-6.0,10.716,0.0
RMBS,HOLD,0.6076,2023-03-30,2023-03-31,50.58,2023-04-25,47.5452,sl_hit,-6.0,47.5452,0.0
SBUX,BUY,0.7375,2023-05-02,2023-05-03,101.2848,2023-05-03,98.1702,sl_hit,-3.08,98.1702,0.0
QSR,BUY,0.7649,2023-05-02,2023-05-03,66.1621,2023-05-04,64.1648,sl_hit,-3.02,64.1648,0.0
STRL,HOLD,0.6278,2023-05-03,2023-05-04,41.87,2023-05-04,39.3578,sl_hit,-6.0,39.3578,0.0
SMCI,HOLD,0.6234,2023-05-03,2023-05-04,13.282,2023-05-09,13.282,trailing_stop,0.0,12.4851,0.0
TAP,BUY,0.6667,2023-05-02,2023-05-03,60.2315,2023-05-16,57.6671,sl_hit,-4.26,57.6671,0.0
ROL,BUY,0.7238,2023-04-27,2023-04-28,40.4071,2023-05-17,40.4071,trailing_stop,0.0,39.1385,0.0
SNPS,HOLD,0.6148,2023-05-18,2023-05-19,413.03,2023-05-23,396.8714,sl_hit,-3.91,396.8714,0.0
RCL,HOLD,0.6076,2023-05-08,2023-05-09,76.5253,2023-05-24,76.5253,trailing_stop,0.0,71.9338,0.0
SMCI,BUY,0.7377,2023-05-17,2023-05-18,15.545,2023-05-31,23.027,trailing_stop,48.13,14.6123,0.0
RMBS,BUY,0.7865,2023-05-18,2023-05-19,59.27,2023-05-31,65.0182,trailing_stop,9.7,55.7138,0.0
SNPS,BUY,0.7714,2023-05-25,2023-05-26,434.3,2023-06-06,444.6285,trailing_stop,2.38,410.57,0.0
QSR,BUY,0.7069,2023-06-01,2023-06-02,68.7612,2023-06-08,66.308,sl_hit,-3.57,66.3163,0.0
SMCI,STRONG_BUY,0.8261,2023-06-07,2023-06-08,24.063,2023-06-13,24.4516,trailing_stop,1.61,22.6192,0.0
RMBS,STRONG_BUY,0.8248,2023-06-02,2023-06-05,63.1,2023-06-14,63.1,trailing_stop,0.0,59.314,0.0
RKLB,HOLD,0.6412,2023-06-13,2023-06-14,5.96,2023-06-14,5.6024,sl_hit,-6.0,5.6024,0.0
SOFI,BUY,0.6822,2023-06-09,2023-06-12,8.46,2023-06-16,9.4891,trailing_stop,12.16,7.9524,0.0
RKLB,BUY,0.7493,2023-06-16,2023-06-20,5.65,2023-06-23,5.65,trailing_stop,0.0,5.311,0.0
STRL,BUY,0.7914,2023-05-26,2023-05-30,47.54,2023-07-06,57.0571,trailing_stop,20.02,45.1671,0.0
TEX,BUY,0.7428,2023-06-16,2023-06-20,55.701,2023-07-06,55.7885,trailing_stop,0.16,52.3589,0.0
RIVN,HOLD,0.6101,2023-07-07,2023-07-10,25.52,2023-07-10,23.9888,sl_hit,-6.0,23.9888,0.0
RCL,BUY,0.7036,2023-06-06,2023-06-07,89.3303,2023-07-12,98.2235,trailing_stop,9.96,84.5626,0.0
RIVN,HOLD,0.6344,2023-07-11,2023-07-12,25.41,2023-07-12,23.8854,sl_hit,-6.0,23.8854,0.0
RKLB,HOLD,0.6192,2023-07-13,2023-07-14,6.73,2023-07-14,6.3262,sl_hit,-6.0,6.3262,0.0
RIVN,HOLD,0.6404,2023-07-13,2023-07-14,25.35,2023-07-17,23.829,sl_hit,-6.0,23.829,0.0
SLB,HOLD,0.5784,2023-07-13,2023-07-14,52.9397,2023-07-17,52.6416,pre_earnings,-0.56,50.1025,0.0
SMCI,BUY,0.7259,2023-07-14,2023-07-17,29.91,2023-07-19,30.4516,trailing_stop,1.81,28.1154,0.0
SPOT,BUY,0.6778,2023-06-16,2023-06-20,156.2,2023-07-20,172.48,pre_earnings,10.42,146.828,0.0
ROIV,BUY,0.7233,2023-07-14,2023-07-17,11.8,2023-07-21,11.092,sl_hit,-6.0,11.092,0.0
RKLB,BUY,0.7896,2023-07-18,2023-07-19,7.88,2023-07-21,7.4072,sl_hit,-6.0,7.4072,0.0
TEX,BUY,0.7614,2023-07-18,2023-07-19,62.8377,2023-07-21,59.174,sl_hit,-5.83,59.174,0.0
LYV,BUY,0.6633,2023-06-16,2023-06-20,89.57,2023-07-24,97.16,pre_earnings,8.47,86.1514,0.0
SAIA,BUY,0.7656,2023-07-18,2023-07-19,382.35,2023-07-24,396.58,pre_earnings,3.72,361.6514,0.0
SGI,BUY,0.6527,2023-07-27,2023-07-28,44.4396,2023-07-31,43.5898,pre_earnings,-1.91,42.5057,0.0
SOFI,BUY,0.6775,2023-07-31,2023-08-01,11.06,2023-08-01,10.3964,sl_hit,-6.0,10.3964,0.0
R,BUY,0.6775,2023-07-26,2023-07-27,93.449,2023-08-02,93.449,trailing_stop,0.0,89.7792,0.0
RCL,BUY,0.7499,2023-07-27,2023-07-28,109.0832,2023-08-02,102.8021,sl_hit,-5.76,102.8021,0.0
TDG,BUY,0.7077,2023-06-23,2023-06-26,725.943,2023-08-03,765.5281,pre_earnings,5.45,702.0066,0.0
SMCI,STRONG_BUY,0.8062,2023-07-20,2023-07-21,30.9,2023-08-03,32.121,pre_earnings,3.95,29.046,0.0
ROKU,HOLD,0.6399,2023-07-31,2023-08-01,95.51,2023-08-03,88.89,sl_hit,-6.93,89.7794,0.0
ITT,BUY,0.7405,2023-08-03,2023-08-04,99.8605,2023-08-08,96.4548,sl_hit,-3.41,96.4548,0.0
SMCI,BUY,0.6616,2023-08-08,2023-08-09,29.714,2023-08-09,27.9312,sl_hit,-6.0,27.9312,0.0
SATS,BUY,0.6914,2023-08-08,2023-08-09,24.08,2023-08-15,22.6352,sl_hit,-6.0,22.6352,0.0
RKT,HOLD,0.6076,2023-08-10,2023-08-11,11.0718,2023-08-15,10.4075,sl_hit,-6.0,10.4075,0.0
RPM,HOLD,0.6352,2023-07-26,2023-07-27,101.6362,2023-08-17,97.2719,sl_hit,-4.29,97.2719,0.0
SAIA,STRONG_BUY,0.8002,2023-07-28,2023-07-31,432.75,2023-08-17,406.785,sl_hit,-6.0,406.785,0.0
STRL,BUY,0.7566,2023-08-08,2023-08-09,75.0,2023-08-17,79.6195,trailing_stop,6.16,70.5,0.0
STRL,BUY,0.7247,2023-08-18,2023-08-21,78.95,2023-09-08,78.95,trailing_stop,0.0,74.213,0.0
RBA,BUY,0.6634,2023-09-07,2023-09-08,63.8804,2023-09-12,63.8804,trailing_stop,0.0,61.366,0.0
DELL,BUY,0.6901,2023-09-01,2023-09-05,65.1618,2023-09-18,66.2429,trailing_stop,1.66,61.2521,0.0
ROST,BUY,0.6988,2023-08-23,2023-08-24,118.38,2023-09-20,113.4006,sl_hit,-4.21,113.4006,0.0
ROIV,HOLD,0.5858,2023-09-27,2023-09-28,13.2,2023-09-28,12.408,sl_hit,-6.0,12.408,0.0
RVMD,HOLD,0.5777,2023-10-16,2023-10-17,34.12,2023-10-17,32.0728,sl_hit,-6.0,32.0728,0.0
SNPS,BUY,0.6795,2023-10-10,2023-10-11,490.28,2023-10-23,464.7614,sl_hit,-5.2,464.7614,0.0
RNR,BUY,0.7531,2023-10-18,2023-10-19,218.1458,2023-10-27,207.4482,pre_earnings,-4.9,208.5535,0.0
RNR,BUY,0.7018,2023-11-01,2023-11-02,216.4879,2023-11-03,205.2349,sl_hit,-5.2,205.2349,0.0
RBLX,HOLD,0.583,2023-11-08,2023-11-09,38.86,2023-11-16,38.9357,trailing_stop,0.19,36.5284,0.0
SNPS,BUY,0.7207,2023-11-10,2023-11-13,516.23,2023-11-24,542.69,pre_earnings,5.13,495.3357,0.0
SNPS,BUY,0.7254,2023-11-29,2023-11-30,558.47,2023-11-30,537.3614,sl_hit,-3.78,537.3614,0.0
