month,selected_return_pct,all_return_pct,outperformance_pct,selected_tickers
2020-12,-1.1251,-0.4318,-0.6933,TTWO|WMS|TSLA|SCCO|SNPS|SBUX|TTC|VRSK|SSNC|TRMB|SITE|WCC|TER|WBD|WDC|UEC|TPR|ZS|XYL|XPO|SYK|BG|TMUS|STZ|TKR|SW|SCHW|WY|ZBRA|VTRS|YUM|SLAB|SMTC|TYL|SYF|RVTY|ZWS|TJX|TTMI|TGT|TRV|ULTA|WAT|TROW|TXN|V|SAIA|UNH|TKO|WWD|WAL|TT|TECH|XYZ|UNP|SMCI|TRU|LVS|VOYA|TXT|SF|SGI|STRL|TXRH|Z|WTRG|STE|ZBH|USB|SNX|SO|TWLO|ZTS|THC|URI|WST|TEX|SPXC|VST|UBER|VMC|SUI|TEAM|TTEK|GEN|UHS|VRSN|STLD|ZION|WFC|SCI|UMBF|WYNN|SHW|SWKS|SPOT|STT|WBS|WDAY|TRGP
2021-01,7.7771,7.4609,0.3163,WBD|WSM|TKO|SWKS|SFM|TOL|VRT|WDC|SW|WST|TROW|WAT|THC|WING|TSLA|TMO|TXN|TAP|WAL|SCI|XP|SCCO|SLAB|SF|TTWO|TYL|SPG|ZS|TGT|RYN|RVTY|SJM|SNPS|TTC|BG|URI|TEAM|ZBRA|XYZ|GEN|TTEK|TECH|WCC|TWLO|SMTC|TKR|WBS|TTD|WMS|SITE|TRMB|STRL|TT|TEX|RVMD|TPR|UEC|SAIA|Z|STE|UNM|TER|UMBF|TMUS|VNOM|UBER|WTRG|STZ|VICI|SNX|TRV|T|SGI|UDR|SYF|WMB|TJX|SMCI|TXRH|ZBH|SWK|W|ULTA|SCHW|TRGP|SPOT|XOM|WDAY|XYL|VST|TSCO|WY|XPO|TXT|SYY|UGI|ZION|UNP|VMC|SBUX
2021-02,3.7455,4.0123,-0.2668,WAL|WBS|SF|WMS|TPR|ZBRA|WBD|VLO|TW|UMBF|WYNN|SGI|URI|XOM|TXRH|ZION|UAL|VMC|SCHW|SLB|TFC|SPG|STRL|BG|SBUX|VICI|TTC|SLAB|WDC|LVS|TEX|TRMB|SYF|UNM|SYY|STLD|ULTA|ZBH|USB|TYL|SANM|TRGP|SCCO|TKR|ZWS|TROW|VTR|TTEK|VOYA|THC|UEC|RYN|VRT|TT|WAT|TRV|WMB|WSM|WFC|VNOM|SMCI|WRB|SAIA|TOL|TTMI|SNX|WFRD|USFD|WCC|TXT|TSCO|V|SW|SYK|TECH|TWLO|WY|SWKS|WELL|TXN|Z|SPXC|TKO|STAG|SUI|ZS|WTW|W|SITE|XYL|TEAM|SSB|XPO|XYZ|UGI|UNH|TER|UNP|TSN|TGT
2021-03,5.5778,4.8716,0.7062,WSM|SNX|WM|SFM|STLD|TGT|USB|ORLY|SANM|SWK|KNX|SMCI|URI|TSCO|STT|UNH|TXN|WAT|UEC|SAIA|WRB|TXT|WPC|RSG|UGI|STAG|TRMB|TAP|TT|T|TEX|TSN|TTMI|VMC|UAL|TXRH|SJM|UMBF|VOYA|SO|UNP|WTW|BG|TFC|SF|SRE|STRL|ZBRA|TOL|UNM|VICI|WAL|SCI|XYL|SPG|WFC|UPS|SCHW|WELL|RTX|SYF|WAB|TTC|SPGI|WMB|UDR|TROW|SWKS|USFD|SGI|WY|TECH|WMS|TTEK|WEC|TMHC|SHW|STE|ZION|SYK|SEIC|TW|RYN|SBUX|THC|ZWS|TRV|WDC|TRGP|VTR|TPR|SPXC|TER|XOM|SITE|XEL|YUM|XPO|VRT|VZ
2021-04,2.1941,1.9325,0.2616,UPS|VICI|WTW|TXT|ORLY|SUI|YUM|THC|TXRH|WM|SO|VNOM|SPGI|WST|STAG|RTX|TRU|WFC|STLD|SHW|SCHW|ZBH|WPC|WY|VRT|SPG|SYF|USFD|USB|RSG|TW|UNH|ZTS|SSNC|STE|VRSN|SYY|XPO|V|TPR|UHS|TRGP|WING|UMBF|TTC|RYN|SYK|TSCO|UGI|T|TOL|XYL|TGT|TAP|WAL|VOYA|SRE|TECH|UDR|VFC|BG|WRB|SJM|TT|XEL|WMB|TJX|WDC|SWK|VMC|SSB|SF|SNX|WELL|XOM|TROW|SBAC|SCI|SLB|ZWS|TFC|WAT|WCC|TIGO|SEIC|VLO|WEC|WWD|STT|VTR|STZ|TRMB|SBUX|ZION|TTMI|WYNN|TSN|ULTA|SITE|TEX
2021-05,-1.5552,0.2735,-1.8287,WST|RTX|VRT|TGT|UHS|GEN|TXT|THC|WAT|UGI|TT|TW|XYL|TIGO|UPS|SPG|WMB|SYF|TOL|UDR|TMUS|TRGP|WTW|SWK|STLD|SHW|TAP|UNH|SCHW|ZS|WCC|SUI|SNX|RYN|UNM|XPO|RSG|WFC|TRU|ZTS|YUM|ULTA|UAL|TROW|SOFI|WM|RVTY|WAB|WTRG|TEX|WPC|SGI|STT|VEEV|USB|WWD|SBUX|SBAC|WELL|VLO|VNT|TFC|SANM|SW|URI|UEC|UNP|WMT|TXN|WDC|TXRH|STZ|STAG|TSN|VICI|BG|SLB|VNOM|SNPS|TRV|TTWO|TKR|TTMI|FLS|TECH|SPGI|WYNN|SJM|SSNC|WSM|WRB|TER|VTR|VRSN|VMC|TTC|WY|SSB|SO|SF
2021-06,2.0854,0.4958,1.5897,ORLY|TGT|VRT|SLAB|TTD|SWKS|WST|SPGI|WELL|TROW|TMO|WAT|WMS|SNPS|ZBRA|TWLO|ZTS|RVTY|ZM|XYL|TYL|SBAC|RSG|ZS|STE|VEEV|TECH|TRU|WING|VRSN|TT|TXT|TRMB|ULTA|TSLA|TSCO|RYN|TTC|UPS|WFC|STAG|WM|TER|UGI|XOM|GEN|UNH|V|XYZ|TW|STRL|TEAM|TMUS|WMB|SYF|SGI|VST|SUI|TRGP|SPOT|SCI|SMTC|WFRD|WMT|ZWS|TXN|UDR|STZ|THC|TEX|SW|Z|SNX|SYK|VTR|SPG|TPR|WCC|VNOM|SWK|VMC|SCHW|WAB|SHW|STLD|TJX|SPXC|VICI|URI|SF|TXRH|USB|RTX|SBUX|WDC|W|WRB|VFC|UMBF|SLB
2021-07,1.8898,2.6058,-0.716,RVTY|SCI|WST|YUM|SUI|TRU|TEAM|RSG|STAG|WAT|TT|WM|ZWS|UDR|TGT|TMO|SSNC|SPGI|STLD|SBAC|SHW|ZTS|STE|TYL|UHS|WPC|XYL|SGI|VRT|ORLY|TECH|SYK|SNPS|ZBRA|SPXC|SAIA|WING|ZS|VEEV|TTEK|WCC|TRMB|SMCI|SBUX|THC|WMS|V|WAB|WELL|TROW|ZM|TTD|UMBF|RYN|RTX|TOL|STT|TXT|KNX|WTRG|TW|VTR|URI|TMUS|VMC|TEX|WFC|TTC|SO|VRSK|SLAB|UNH|WFRD|VOYA|TXN|FLS|BG|SYF|TSLA|SNX|TMHC|TRGP|VNOM|TKR|SPG|VST|UGI|SF|SCCO|SANM|SJM|WMT|TPR|SNOW|SLB|WWD|TJX|ZBH|WMB|ZION
2021-08,-3.9421,-3.897,-0.0451,ZS|SNPS|ULTA|WSM|WAT|XYL|RSG|TRMB|WM|WDAY|SUI|WST|TEAM|SBAC|VRSK|TROW|TTEK|STAG|VNT|ZWS|TECH|SHW|SITE|WAB|ZBRA|RVTY|SNOW|TRU|SYK|SMTC|TMO|TOL|STT|KNX|VRT|SGI|WELL|THC|SPGI|VEEV|TSLA|UDR|WCC|TYL|SO|SCI|ZION|XP|TSCO|YUM|UEC|SLAB|ZTS|WMT|SNX|URI|TT|WTRG|TRV|TXT|VST|TRGP|STE|TJX|SBUX|WY|WING|SATS|SEIC|SYY|VICI|SANM|SPG|VNOM|TSN|ORLY|TW|SF|SAIA|XYZ|TXRH|SWKS|GEN|TXN|VMC|TKO|WPC|SYF|STRL|TGT|TEX|SMCI|SCHW|STLD|APP|UHS|TTD|USB|WFRD|XPO
2021-09,7.8623,6.84,1.0224,VNOM|WAL|TRGP|ZION|ZWS|WFRD|TSLA|WBS|SSB|UMBF|TTEK|TSN|WMB|TEAM|BG|XOM|TFC|USB|TSCO|TMO|VLO|SMTC|TKO|ORLY|VRSK|WCC|SLB|URI|SITE|SGI|RSG|UEC|SYY|SCHW|RTX|SCI|UDR|KNX|WM|ZS|WFC|WST|WSM|SF|SYF|UBER|WTW|SAIA|UAL|SUI|TXT|STRL|USFD|YUM|SNOW|WY|TXN|RVTY|TECH|SMCI|SPG|WAB|SNPS|STAG|STT|WRB|VOYA|SPGI|SOFI|ZTS|VTR|SATS|VNT|ULTA|SANM|TAP|SFM|SHW|UNM|STLD|TXRH|TYL|XYL|WING|TRU|WMS|SO|TRV|TTWO|SEIC|GEN|WDAY|VRT|SYK|SBAC|APP|RYN|WELL|TROW|TIGO
2021-10,-2.9528,-2.8389,-0.1139,TSLA|SLAB|SAIA|TYL|UNH|BG|TEAM|UPS|TTEK|ZS|SHW|SCI|SITE|TMO|TER|SPGI|ZTS|RSG|SSNC|SPOT|UNP|TKO|SNPS|TSCO|KNX|SMTC|WDAY|WCC|SPG|XOM|WFRD|TMHC|SNOW|TROW|TW|TGT|ZWS|STT|URI|TECH|STRL|STAG|VOYA|APP|TFC|WMT|TRGP|SCHW|VMC|STE|UEC|WFC|XYL|WMB|WM|WAL|VRT|VRSK|THC|WST|STLD|UDR|TTWO|TRV|WRB|VRSN|VLO|VST|SSB|TRMB|XPO|SOFI|WAB|SF|WSM|TSN|SBAC|Z|SEIC|TXT|WTW|SLB|SUI|WAT|ZION|WBS|RTX|VNOM|ORLY|ZBRA|WING|TOL|USB|WPC|WMS|VEEV|UMBF|RVTY|RYN|RVMD
2021-11,4.6227,4.4859,0.1368,SHW|TER|TW|ZS|VRSN|TTEK|TSCO|VRSK|ZTS|TSLA|UDR|TMO|SLAB|STAG|SFM|SITE|SAIA|TTD|KNX|ZBRA|UNH|ORLY|WST|RSG|SNPS|SJM|SPG|WM|SCI|UNP|RVTY|SMTC|WMS|WFRD|TOL|ZWS|SMCI|STZ|TMHC|WY|UEC|VNOM|TYL|TXN|STRL|VST|TRGP|SPGI|ZION|UMBF|SBAC|ULTA|WSM|RYN|SSNC|WDAY|VMC|WAL|BG|SSB|TJX|XOM|WMB|SNOW|WDC|SATS|WPC|TGT|TT|THC|WCC|TRMB|SW|TSN|SCHW|UPS|WBS|WFC|APP|SF|WAB|VRT|TPR|TFC|WRB|GEN|SGI|VRTX|STE|WTRG|TEAM|SBUX|WTW|TTWO|TTC|SCCO|TTMI|SUI|TRU|TWLO
2021-12,-8.473,-6.2822,-2.1908,SFM|STAG|SBAC|YUM|ORLY|ZTS|SHW|UNH|RVTY|TSCO|WTRG|STZ|SO|VST|SCI|WPC|BG|TW|RSG|TOL|TMO|SUI|VRSN|WY|UNP|TSN|WST|THC|UDR|WM|SITE|KNX|RYN|TMHC|TECH|WDC|SAIA|TER|STE|SPG|WAT|SJM|TYL|SNPS|TTMI|TT|WEC|VICI|WMS|WCC|TJX|SLAB|SSNC|ULTA|VMC|ZWS|WRB|VRSK|SMCI|UPS|TXT|ZBRA|TSLA|SCHW|VLO|WAB|VRTX|SANM|SRE|TTEK|SMTC|XEL|UGI|SPGI|SGI|SNX|WELL|ZS|UMBF|VOYA|SBUX|STRL|TRGP|WMT|WFRD|GEN|TRU|STT|TGT|TTWO|WBS|SPXC|TEAM|WING|SWK|APP|ZION|TRMB|SYY|STLD
2022-01,-0.439,-0.9178,0.4788,XOM|SLB|VRTX|WMB|VNOM|SO|BG|TRGP|SRE|VLO|TSN|ZION|WY|SF|XEL|VTRS|WRB|SJM|WFRD|V|WFC|RTX|WEC|TJX|TRV|SCHW|XP|SSB|UNH|WELL|TFC|WTW|VST|UGI|WTRG|USB|WPC|VTR|TEAM|VICI|WSM|SSNC|STZ|LVS|UDR|VZ|GEN|UNP|STAG|ORLY|WBD|STT|SYY|TSCO|USFD|KNX|TXRH|SW|T|WST|SPG|VOYA|UNM|TMHC|ZBRA|WBS|SCCO|VMC|SMCI|SANM|ZS|YUM|TTC|URI|SUI|TPR|RSG|WDAY|SFM|ULTA|WMS|UHS|FLS|SNPS|TTD|TXN|TMO|WCC|RVTY|WING|RYN|SBAC|UPS|SAIA|SEIC|TAP|TYL|WAB|UAL|TOL
2022-02,2.7145,1.2331,1.4814,RTX|TRGP|WMB|BG|VNOM|SRE|VST|XOM|STLD|TKO|TAP|UHS|UEC|WWD|SYY|GEN|STE|THC|SSB|SCCO|WRB|TXRH|TRV|SLB|RYN|TXT|UNH|USFD|TSN|WPC|SYK|ZION|XEL|VTR|WTRG|VRTX|STRL|SO|WELL|VLO|TTD|WY|UNM|SNPS|SAIA|TTEK|UDR|UNP|TPR|XYZ|KNX|SFM|ZBH|UPS|VZ|SANM|RVTY|TMUS|WBS|UMBF|WEC|TW|SCI|WAB|SJM|TFC|WFC|WST|ORLY|ZWS|XPO|SCHW|TER|TECH|TMHC|ULTA|SMCI|SBAC|SSNC|WMS|TSLA|WCC|VICI|SEIC|VOYA|ZTS|SF|USB|WM|VRSN|RSG|V|URI|YUM|VEEV|STAG|TJX|WTW|TOL|WDAY
2022-03,-6.8369,-8.1473,1.3104,SRE|TRGP|WRB|VLO|VRTX|WELL|SO|VTR|WMB|TSLA|UNM|VST|UNP|STLD|TKO|WMT|XEL|WEC|TRV|FLS|WPC|WFRD|WTRG|VRSK|XOM|UNH|BG|RSG|SCCO|RVMD|VNOM|WM|TAP|TTMI|STE|TSCO|UAL|SLB|SCI|SJM|RYN|TMO|SBAC|UDR|URI|RTX|SNPS|TSN|WAB|WWD|WTW|SFM|ULTA|V|STAG|ZWS|TTEK|VICI|WCC|TMUS|WST|ZBH|TXT|STZ|UPS|USFD|SYK|VRSN|UHS|SYY|UEC|TXN|VEEV|THC|ZS|VMC|TOST|ORLY|SEIC|XYZ|VRT|TRU|UBER|VOYA|SCHW|STT|SPGI|VNT|TEAM|TTD|ZION|TYL|TIGO|SUI|SPG|TW|SATS|VTRS|SNOW|SSB
2022-04,0.7946,0.045,0.7496,VLO|VST|VRTX|WM|WRB|WMB|XOM|RYN|RSG|STLD|WY|SANM|SHW|UAL|SRE|VICI|WDC|TRGP|WMT|STZ|SO|XEL|BG|TAP|SMCI|UNH|SYY|WEC|SBAC|WPC|UNM|TSN|TXT|ULTA|SCI|VNOM|WCC|USFD|WAB|TTMI|TRV|WELL|UEC|TKO|SJM|T|VRSK|SFM|SLAB|TGT|V|WFRD|SLB|UNP|WAT|RTX|TMUS|GEN|TMO|VNT|URI|SNX|VTR|TXRH|SNPS|SSB|VRT|TYL|KNX|TXN|TOST|UBER|VMC|SAIA|WBS|SATS|TTEK|THC|TMHC|SGI|STE|SW|SYF|ZWS|TER|SUI|TSLA|VTRS|TOL|TJX|SMTC|TPR|TEX|SEIC|WWD|UDR|LVS|TTD|TRMB|WAL
2022-05,-9.4499,-9.688,0.2381,TKO|VNOM|VLO|WMB|WRB|XOM|SLB|T|UGI|VST|SO|VTRS|ULTA|STLD|WPC|WFRD|WEC|UNM|VRTX|BG|SRE|TRV|VICI|XEL|SANM|TRGP|RSG|VOYA|TAP|WAB|WELL|SNPS|SCI|RYN|STZ|WDC|YUM|TMUS|UNH|VTR|SEIC|WM|SMCI|SPXC|SLAB|WY|TXN|USB|SATS|TMO|SFM|TTMI|ORLY|SCHW|SNX|TJX|SSB|SBAC|VZ|UAL|RTX|WSM|SYY|TOL|ZM|WCC|WFC|SMTC|TPR|UEC|WAT|TSLA|TMHC|V|ZWS|STE|TSN|ZION|WAL|TTEK|FLS|STRL|URI|UMBF|WTRG|SHW|TRU|STT|SCCO|SYF|WMS|WBS|LVS|WTW|SUI|TER|TXRH|UPS|TRMB|TSCO
2022-06,9.0508,10.9924,-1.9416,UNH|VRTX|T|WEC|WRB|SYY|SCI|UNM|XEL|SO|RSG|TAP|RTX|WM|TTEK|WPC|TKO|TMUS|SPXC|SRE|TRV|WMB|TSN|WAT|VICI|XOM|VEEV|SJM|ORLY|USFD|VLO|WTRG|VST|RVMD|VNOM|ZTS|LVS|SANM|TMO|UGI|SNOW|STZ|VTR|SSB|SBAC|SNPS|VRSK|VZ|ZWS|VOYA|RYN|UNP|TRGP|YUM|SFM|TXT|UPS|KNX|ULTA|UDR|WELL|TEAM|SLAB|SLB|SUI|BG|TSCO|SMCI|SBUX|SAIA|TMHC|STE|TXRH|WCC|WMS|WWD|SCHW|SPGI|WYNN|WST|V|WFC|TYL|TOL|WMT|VRSN|SEIC|SITE|XYL|WY|TTMI|APP|TFC|ZS|WAB|FLS|TT|STLD|ZM|XPO
2022-07,-3.8653,-3.3665,-0.4988,TKO|SNPS|VICI|WMS|WING|XOM|VNOM|WTRG|TAP|SMCI|SRE|SSB|WPC|SO|TKR|URI|SANM|SPXC|ORLY|KNX|SCI|STRL|FLS|VST|WAT|TTEK|UNH|TRGP|UGI|TMO|UEC|XYL|TXN|TMUS|WMB|RSG|WM|SAIA|TSLA|WCC|WAB|TRMB|XPO|STLD|VEEV|TMHC|TYL|WST|VLO|SMTC|WEC|SGI|VNT|UPS|SLAB|STE|WWD|YUM|SCHW|THC|XEL|WSM|TXRH|ZBRA|TEX|TT|UNP|TTMI|RVTY|SLB|TSN|TECH|VMC|SPGI|SITE|STT|SBUX|SNX|XP|WFRD|TFC|VRSK|WELL|VRT|SW|VTR|TTC|SYK|TXT|VRTX|ZION|WFC|SBAC|STZ|SPG|TOST|TTWO|SPOT|UNM|ZTS
2022-08,-7.4957,-9.4662,1.9704,UEC|SNOW|WFRD|SMCI|ULTA|SJM|RSG|WM|UNM|SRE|SO|ORLY|SANM|WMS|TOST|TMUS|XOM|STLD|VICI|VLO|TXRH|VNOM|TT|XEL|TTMI|TKO|VRTX|WRB|WCC|BG|WSM|VST|STZ|UPS|WEC|UNH|SLB|SFM|WMB|TRGP|WDAY|WPC|SNPS|UBER|SCHW|TTD|WMT|VRSK|WING|TEAM|WTRG|WBS|LVS|SBUX|UNP|SPXC|TKR|STRL|VMC|WFC|ZION|WTW|TPR|VOYA|KNX|TSLA|SBAC|TJX|XYL|SSB|SYY|RVMD|TRV|URI|UMBF|STT|SEIC|RTX|TAP|TGT|ZS|TYL|TW|STE|VRT|WAB|VEEV|VRSN|TXN|TTC|TMO|TEX|SPGI|TTWO|WAL|SYF|TSCO|USFD|TTEK|TXT
