ticker,signal,score,signal_date,entry_date,entry_price,exit_date,exit_price,result,pl_pct,sl_price,tp_price
LUMN,BUY,0.7501,2024-08-06,2024-08-07,7.22,2024-08-07,6.7868,sl_hit,-6.0,6.7868,0.0
ASTS,STRONG_BUY,0.8452,2024-08-15,2024-08-16,30.37,2024-08-16,28.5478,sl_hit,-6.0,28.5478,0.0
ASTS,STRONG_BUY,0.8493,2024-08-19,2024-08-20,38.795,2024-08-20,36.4673,sl_hit,-6.0,36.4673,0.0
ASTS,STRONG_BUY,0.8881,2024-08-21,2024-08-22,36.7,2024-08-22,34.498,sl_hit,-6.0,34.498,0.0
SO,STRONG_BUY,0.8106,2024-08-01,2024-08-02,83.4633,2024-08-29,80.8501,sl_hit,-3.13,80.8501,0.0
IRM,STRONG_BUY,0.8224,2024-08-02,2024-08-05,97.8326,2024-09-05,104.0696,trailing_stop,6.38,92.0646,0.0
BRK-B,STRONG_BUY,0.8579,2024-08-30,2024-09-03,475.0,2024-09-05,475.0,trailing_stop,0.0,462.8071,0.0
HIG,BUY,0.775,2024-09-03,2024-09-04,114.5719,2024-09-05,111.8331,sl_hit,-2.39,111.8331,0.0
ACGL,BUY,0.7968,2024-09-03,2024-09-04,108.4024,2024-09-06,105.0335,sl_hit,-3.11,105.0335,0.0
PCG,STRONG_BUY,0.8212,2024-09-05,2024-09-06,20.4193,2024-09-09,19.8223,sl_hit,-2.92,19.8223,0.0
AFL,BUY,0.7566,2024-08-30,2024-09-03,106.8466,2024-09-11,104.2233,sl_hit,-2.46,104.2233,0.0
PM,BUY,0.7926,2024-09-06,2024-09-09,118.7637,2024-09-11,118.7637,trailing_stop,0.0,116.0633,0.0
TYL,STRONG_BUY,0.8216,2024-07-29,2024-07-30,579.68,2024-09-17,579.68,trailing_stop,0.0,551.2957,0.0
VTR,BUY,0.777,2024-09-03,2024-09-04,59.89,2024-09-19,60.4007,trailing_stop,0.85,58.2114,0.0
CTRE,BUY,0.7753,2024-09-16,2024-09-17,29.5336,2024-09-19,28.6728,sl_hit,-2.91,28.6728,0.0
UDR,STRONG_BUY,0.804,2024-09-11,2024-09-12,43.1299,2024-09-20,43.1299,trailing_stop,0.0,41.6531,0.0
OHI,BUY,0.755,2024-09-18,2024-09-19,37.3376,2024-09-27,36.2496,sl_hit,-2.91,36.2496,0.0
AVB,BUY,0.7932,2024-09-12,2024-09-13,221.2791,2024-09-30,213.5762,sl_hit,-3.48,213.7226,0.0
KO,BUY,0.7531,2024-08-05,2024-08-06,65.2513,2024-10-07,67.4959,trailing_stop,3.44,62.9261,0.0
DUK,BUY,0.7947,2024-08-06,2024-08-07,106.3307,2024-10-07,106.5398,trailing_stop,0.2,102.0817,0.0
WELL,BUY,0.7705,2024-08-06,2024-08-07,112.3728,2024-10-07,121.9897,trailing_stop,8.56,106.993,0.0
BK,BUY,0.7569,2024-09-20,2024-09-23,70.5417,2024-10-07,70.1254,pre_earnings,-0.59,67.838,0.0
VST,STRONG_BUY,0.8086,2024-10-03,2024-10-04,133.392,2024-10-07,133.392,trailing_stop,0.0,125.3885,0.0
COHR,BUY,0.7722,2024-10-11,2024-10-14,106.0,2024-10-15,99.64,sl_hit,-6.0,99.64,0.0
MSTR,STRONG_BUY,0.8131,2024-10-14,2024-10-15,206.73,2024-10-15,194.3262,sl_hit,-6.0,194.3262,0.0
IBKR,BUY,0.7784,2024-10-15,2024-10-16,36.8147,2024-10-16,35.4661,sl_hit,-3.66,35.4661,0.0
LMT,BUY,0.7667,2024-08-05,2024-08-06,524.1184,2024-10-17,588.4732,pre_earnings,12.28,499.5064,0.0
PKG,BUY,0.7547,2024-09-16,2024-09-17,208.1792,2024-10-17,213.7858,pre_earnings,2.69,200.614,0.0
IBM,BUY,0.7668,2024-09-11,2024-09-12,201.9586,2024-10-18,223.3085,pre_earnings,10.57,194.8845,0.0
AGX,BUY,0.7689,2024-10-07,2024-10-08,108.2166,2024-10-18,127.4052,trailing_stop,17.73,101.7236,0.0
SF,BUY,0.7622,2024-10-15,2024-10-16,65.5526,2024-10-18,66.7477,pre_earnings,1.82,63.2549,0.0
SSNC,BUY,0.7603,2024-08-01,2024-08-02,70.118,2024-10-21,74.9708,pre_earnings,6.92,66.743,0.0
ALSN,BUY,0.7747,2024-10-02,2024-10-03,95.2988,2024-10-24,98.031,pre_earnings,2.87,91.2422,0.0
TW,BUY,0.7817,2024-10-04,2024-10-07,131.6918,2024-10-25,131.9008,pre_earnings,0.16,126.0111,0.0
BK,BUY,0.7894,2024-10-15,2024-10-16,73.8717,2024-10-25,73.8717,trailing_stop,0.0,71.4295,0.0
BWXT,STRONG_BUY,0.8593,2024-10-03,2024-10-04,116.6598,2024-10-30,123.6521,pre_earnings,5.99,111.1461,0.0
BAM,BUY,0.7703,2024-10-17,2024-10-18,49.2306,2024-10-30,51.7913,pre_earnings,5.2,47.432,0.0
CTRE,BUY,0.7562,2024-10-30,2024-10-31,30.8395,2024-11-01,30.8395,trailing_stop,0.0,29.8336,0.0
CVNA,BUY,0.7504,2024-10-30,2024-10-31,238.2,2024-11-01,246.4205,trailing_stop,3.45,225.6591,0.0
UAL,BUY,0.7549,2024-10-16,2024-10-17,72.0,2024-11-04,77.2825,trailing_stop,7.34,67.68,0.0
TPL,BUY,0.7649,2024-11-01,2024-11-04,388.7858,2024-11-13,452.4807,trailing_stop,16.38,370.891,0.0
LDOS,BUY,0.7673,2024-10-30,2024-10-31,182.5947,2024-11-14,175.723,sl_hit,-3.76,175.723,0.0
MSTR,STRONG_BUY,0.883,2024-11-13,2024-11-14,341.77,2024-11-14,321.2638,sl_hit,-6.0,321.2638,0.0
ADSK,BUY,0.7789,2024-10-17,2024-10-18,290.57,2024-11-15,303.4818,trailing_stop,4.44,280.7714,0.0
GLW,BUY,0.7673,2024-10-29,2024-10-30,47.7219,2024-11-15,45.4643,sl_hit,-4.73,45.4643,0.0
ALSN,BUY,0.7541,2024-10-31,2024-11-01,105.9314,2024-11-15,115.4453,trailing_stop,8.98,101.6663,0.0
EXEL,STRONG_BUY,0.8025,2024-11-01,2024-11-04,34.12,2024-11-15,34.74,trailing_stop,1.82,32.0728,0.0
BAM,BUY,0.7909,2024-11-04,2024-11-05,52.6866,2024-11-18,53.5275,trailing_stop,1.6,50.1662,0.0
TWLO,BUY,0.7723,2024-11-01,2024-11-04,85.0,2024-11-19,96.3686,trailing_stop,13.37,80.3686,0.0
BX,STRONG_BUY,0.8453,2024-11-21,2024-11-22,186.5821,2024-11-25,186.5821,trailing_stop,0.0,177.7534,0.0
TPL,BUY,0.7746,2024-11-22,2024-11-25,574.5867,2024-11-25,540.1115,sl_hit,-6.0,540.1115,0.0
GWRE,BUY,0.7541,2024-10-16,2024-10-17,191.08,2024-12-02,200.87,pre_earnings,5.12,184.2829,0.0
AMP,STRONG_BUY,0.8143,2024-11-15,2024-11-18,552.9812,2024-12-04,552.9812,trailing_stop,0.0,528.7737,0.0
UNM,STRONG_BUY,0.8343,2024-11-21,2024-11-22,73.4975,2024-12-06,73.4975,trailing_stop,0.0,70.2563,0.0
SFM,STRONG_BUY,0.8209,2024-11-01,2024-11-04,130.21,2024-12-09,147.858,trailing_stop,13.55,124.0443,0.0
ETR,STRONG_BUY,0.8065,2024-11-01,2024-11-04,69.0901,2024-12-09,72.5472,trailing_stop,5.0,65.3467,0.0
APP,STRONG_BUY,0.8332,2024-11-15,2024-11-18,293.1,2024-12-09,387.7444,trailing_stop,32.29,275.514,0.0
CINF,STRONG_BUY,0.8277,2024-11-25,2024-11-26,154.9445,2024-12-09,148.6991,sl_hit,-4.03,148.6991,0.0
SMTC,STRONG_BUY,0.8742,2024-12-04,2024-12-05,66.46,2024-12-10,62.4724,sl_hit,-6.0,62.4724,0.0
SEIC,BUY,0.7677,2024-12-12,2024-12-13,85.7193,2024-12-16,83.2913,sl_hit,-2.83,83.2913,0.0
BKNG,STRONG_BUY,0.8384,2024-11-01,2024-11-04,4728.9563,2024-12-18,5032.9823,trailing_stop,6.43,4535.4401,0.0
AR,BUY,0.7522,2025-01-08,2025-01-10,38.62,2025-01-27,36.3028,sl_hit,-6.0,36.3028,0.0
KMI,STRONG_BUY,0.8435,2025-01-22,2025-01-23,29.6907,2025-01-27,27.5469,sl_hit,-7.22,28.4426,0.0
ANET,BUY,0.7626,2025-01-24,2025-01-27,109.62,2025-01-27,103.0428,sl_hit,-6.0,103.0428,0.0
TPR,STRONG_BUY,0.8502,2024-12-02,2024-12-03,63.6153,2025-02-03,72.3619,pre_earnings,13.75,59.7983,0.0
RBLX,BUY,0.7636,2025-01-30,2025-01-31,71.5,2025-02-03,70.68,pre_earnings,-1.15,67.21,0.0
EAT,STRONG_BUY,0.8002,2025-01-29,2025-01-30,183.0,2025-02-06,183.0,trailing_stop,0.0,172.02,0.0
TPR,STRONG_BUY,0.8077,2025-02-06,2025-02-07,82.2031,2025-02-10,77.2709,sl_hit,-6.0,77.2709,0.0
PLTR,BUY,0.7547,2025-02-06,2025-02-07,111.66,2025-02-19,116.3296,trailing_stop,4.18,104.9604,0.0
FFIV,BUY,0.7676,2025-01-30,2025-01-31,302.29,2025-02-21,302.29,trailing_stop,0.0,286.04,0.0
SPOT,STRONG_BUY,0.8042,2025-02-04,2025-02-05,608.85,2025-02-21,618.201,trailing_stop,1.54,572.319,0.0
BROS,BUY,0.7848,2025-02-13,2025-02-14,83.9,2025-02-21,78.866,sl_hit,-6.0,78.866,0.0
EQH,BUY,0.7725,2025-02-14,2025-02-18,54.311,2025-02-21,51.7351,sl_hit,-4.74,51.7351,0.0
V,BUY,0.7689,2025-01-30,2025-01-31,343.3185,2025-03-04,351.5636,trailing_stop,2.4,333.5157,0.0
FOX,STRONG_BUY,0.8084,2025-02-18,2025-02-19,52.2844,2025-03-04,52.2844,trailing_stop,0.0,49.8956,0.0
NLY,BUY,0.7816,2025-02-18,2025-02-19,18.6508,2025-03-06,18.6508,trailing_stop,0.0,18.0623,0.0
FOXA,STRONG_BUY,0.8169,2025-02-19,2025-02-20,56.7732,2025-03-10,53.8791,sl_hit,-5.1,53.8791,0.0
NFG,STRONG_BUY,0.8215,2025-02-03,2025-02-04,69.4539,2025-04-04,74.723,trailing_stop,7.59,66.0843,0.0
CRDO,BUY,0.7692,2025-06-05,2025-06-06,74.62,2025-06-10,70.1428,sl_hit,-6.0,70.1428,0.0
GS,STRONG_BUY,0.8327,2025-07-01,2025-07-02,701.5479,2025-07-08,701.5479,trailing_stop,0.0,673.2971,0.0
CRS,BUY,0.7538,2025-06-27,2025-06-30,276.6325,2025-07-22,276.6325,trailing_stop,0.0,260.4843,0.0
EVR,BUY,0.7528,2025-07-14,2025-07-15,291.1018,2025-07-25,299.5076,pre_earnings,2.89,276.534,0.0
SYF,BUY,0.7822,2025-07-23,2025-07-24,71.1052,2025-07-29,71.1052,trailing_stop,0.0,67.9344,0.0
TPR,BUY,0.7525,2025-07-09,2025-07-10,95.1855,2025-08-11,107.178,pre_earnings,12.6,90.1678,0.0
BWXT,BUY,0.75,2025-08-06,2025-08-07,179.3456,2025-08-19,168.5848,sl_hit,-6.0,168.5848,0.0
RMD,BUY,0.7505,2025-08-01,2025-08-04,277.1167,2025-08-28,277.8136,trailing_stop,0.25,266.0165,0.0
OMF,BUY,0.7736,2025-09-03,2025-09-04,60.1901,2025-09-17,57.7928,sl_hit,-3.98,57.7928,0.0
LITE,BUY,0.756,2025-09-03,2025-09-04,137.0,2025-09-22,164.7157,trailing_stop,20.23,128.78,0.0
CRDO,BUY,0.7798,2025-09-04,2025-09-05,137.9,2025-09-22,164.2964,trailing_stop,19.14,129.626,0.0
EVR,STRONG_BUY,0.8332,2025-09-17,2025-09-18,351.0482,2025-09-24,351.0482,trailing_stop,0.0,335.0522,0.0
AU,BUY,0.7687,2025-09-16,2025-09-17,64.2951,2025-09-25,65.8006,trailing_stop,2.34,60.4374,0.0
GOOG,BUY,0.7641,2025-09-19,2025-09-22,254.6139,2025-09-25,241.6155,sl_hit,-5.11,241.6155,0.0
GOOGL,BUY,0.7786,2025-09-15,2025-09-16,251.9152,2025-09-30,239.1003,sl_hit,-5.09,239.1003,0.0
APP,BUY,0.7508,2025-09-09,2025-09-10,562.83,2025-10-01,705.1309,trailing_stop,25.28,529.0602,0.0
NEM,BUY,0.7526,2025-09-15,2025-09-16,79.1001,2025-10-17,94.644,trailing_stop,19.65,75.4497,0.0
NXT,STRONG_BUY,0.8077,2025-10-16,2025-10-17,85.9,2025-10-20,88.82,pre_earnings,3.4,80.746,0.0
FN,BUY,0.7677,2025-11-05,2025-11-06,490.57,2025-11-06,461.1358,sl_hit,-6.0,461.1358,0.0
LITE,BUY,0.7941,2025-11-05,2025-11-06,243.72,2025-11-07,229.0968,sl_hit,-6.0,229.0968,0.0
LITE,BUY,0.7763,2025-11-10,2025-11-11,252.01,2025-11-13,236.8894,sl_hit,-6.0,236.8894,0.0
FOX,BUY,0.7664,2025-11-05,2025-11-06,58.56,2025-11-14,58.56,trailing_stop,0.0,55.475,0.0
FOXA,BUY,0.7622,2025-11-05,2025-11-06,64.69,2025-11-17,64.69,trailing_stop,0.0,61.1021,0.0
INCY,BUY,0.7772,2025-11-03,2025-11-04,101.85,2025-11-19,102.9221,trailing_stop,1.05,95.739,0.0
KRYS,BUY,0.7611,2025-12-05,2025-12-08,237.35,2025-12-17,237.35,trailing_stop,0.0,223.109,0.0
HL,BUY,0.7678,2025-12-19,2025-12-22,20.5,2025-12-29,19.18,sl_hit,-6.44,19.27,0.0
NLY,BUY,0.7527,2025-12-19,2025-12-22,22.0779,2026-01-09,23.3275,trailing_stop,5.66,21.4754,0.0
GS,BUY,0.776,2026-01-05,2026-01-06,949.41,2026-01-12,949.55,pre_earnings,0.01,909.6471,0.0
SYF,BUY,0.7884,2026-01-06,2026-01-07,87.7428,2026-01-12,78.9386,sl_hit,-10.03,84.918,0.0
COF,BUY,0.7506,2026-01-06,2026-01-07,256.2595,2026-01-12,229.0735,sl_hit,-10.61,247.8146,0.0
OMF,BUY,0.7997,2026-01-08,2026-01-09,70.0532,2026-01-12,67.3147,sl_hit,-3.91,67.6288,0.0
KRYS,BUY,0.7523,2026-01-13,2026-01-14,292.4,2026-01-20,274.856,sl_hit,-6.0,274.856,0.0
MS,BUY,0.7875,2026-01-15,2026-01-16,189.5153,2026-01-20,181.8646,sl_hit,-4.04,181.8646,0.0
AGNC,STRONG_BUY,0.8237,2026-01-02,2026-01-05,10.8204,2026-01-21,11.5827,pre_earnings,7.04,10.5134,0.0
SCCO,BUY,0.7509,2026-01-07,2026-01-08,153.6832,2026-01-22,179.5477,trailing_stop,16.83,144.4622,0.0
FTAI,BUY,0.7501,2026-01-09,2026-01-12,241.6,2026-01-22,293.5659,trailing_stop,21.51,227.104,0.0
GS,BUY,0.7782,2026-01-15,2026-01-16,973.0,2026-01-23,928.0714,sl_hit,-4.62,928.0714,0.0
MNST,BUY,0.7747,2026-01-20,2026-01-21,81.32,2026-01-26,81.32,trailing_stop,0.0,78.3571,0.0
HL,BUY,0.7702,2026-01-22,2026-01-23,31.87,2026-01-26,29.9578,sl_hit,-6.0,29.9578,0.0
HL,STRONG_BUY,0.8348,2026-01-27,2026-01-28,28.94,2026-01-28,27.2036,sl_hit,-6.0,27.2036,0.0
AGNC,STRONG_BUY,0.8376,2026-01-27,2026-01-28,12.0084,2026-01-30,11.529,sl_hit,-3.99,11.529,0.0
SCCO,BUY,0.7549,2026-01-29,2026-01-30,196.0878,2026-02-04,199.6967,trailing_stop,1.84,184.3225,0.0
MU,STRONG_BUY,0.8315,2026-01-30,2026-02-02,412.18,2026-02-04,387.4492,sl_hit,-6.0,387.4492,0.0
MKSI,STRONG_BUY,0.8171,2026-02-02,2026-02-03,239.76,2026-02-04,225.3744,sl_hit,-6.0,225.3744,0.0
MPWR,STRONG_BUY,0.8156,2026-02-06,2026-02-09,1216.0,2026-02-10,1143.04,sl_hit,-6.0,1143.04,0.0
HAS,BUY,0.7869,2026-02-10,2026-02-11,103.0793,2026-02-12,103.0793,trailing_stop,0.0,97.8255,0.0
TER,STRONG_BUY,0.8061,2026-02-04,2026-02-05,265.609,2026-02-17,306.4761,trailing_stop,15.39,249.6724,0.0
DCI,BUY,0.7668,2026-02-04,2026-02-05,106.6897,2026-02-23,107.54,timeout,0.8,101.927,0.0
