date,balance,cash,stock_val,etf_val,sgov_val,n_stocks
2022-06-01,6312.107479112552,0.0,0.0,0.0,6312.107479112552,0
2022-06-02,6312.737284800689,0.0,0.0,0.0,6312.737284800689,0
2022-06-03,6312.737284800689,0.0,0.0,0.0,6312.737284800689,0
2022-06-06,6312.107479112552,0.0,0.0,0.0,6312.107479112552,0
2022-06-07,6312.107479112552,0.0,0.0,0.0,6312.107479112552,0
2022-06-08,6312.107479112552,0.0,0.0,0.0,6312.107479112552,0
2022-06-09,6312.737284800689,0.0,0.0,0.0,6312.737284800689,0
2022-06-10,6312.737284800689,0.0,0.0,0.0,6312.737284800689,0
2022-06-13,6312.107479112552,0.0,0.0,0.0,6312.107479112552,0
2022-06-14,6312.107479112552,0.0,0.0,0.0,6312.107479112552,0
2022-06-15,6311.791728996258,0.0,0.0,0.0,6311.791728996258,0
2022-06-16,6313.368220185126,0.0,0.0,0.0,6313.368220185126,0
2022-06-17,6313.999720417714,0.0,0.0,0.0,6313.999720417714,0
2022-06-20,6313.999720417714,0.0,0.0,0.0,6313.999720417714,0
2022-06-21,6315.262720882892,0.0,0.0,0.0,6315.262720882892,0
2022-06-22,6314.6317854984545,0.0,0.0,0.0,6314.6317854984545,0
2022-06-23,6315.262720882892,0.0,0.0,0.0,6315.262720882892,0
2022-06-24,6313.999720417714,0.0,0.0,0.0,6313.999720417714,0
2022-06-27,6315.262720882892,0.0,0.0,0.0,6315.262720882892,0
2022-06-28,6315.262720882892,0.0,0.0,0.0,6315.262720882892,0
2022-06-29,6315.891961722878,0.0,0.0,0.0,6315.891961722878,0
2022-06-30,6317.154397339904,0.0,0.0,0.0,6317.154397339904,0
2022-07-01,6316.460198962577,0.0,0.0,0.0,6316.460198962577,0
2022-07-04,6316.460198962577,0.0,0.0,0.0,6316.460198962577,0
2022-07-05,6317.092264043316,0.0,0.0,0.0,6317.092264043316,0
2022-07-06,6317.092264043316,0.0,0.0,0.0,6317.092264043316,0
2022-07-07,6317.724329124056,0.0,0.0,0.0,6317.724329124056,0
2022-07-08,6317.724329124056,0.0,0.0,0.0,6317.724329124056,0
2022-07-11,6317.724329124056,0.0,0.0,0.0,6317.724329124056,0
2022-07-12,6317.092264043316,0.0,0.0,0.0,6317.092264043316,0
2022-07-13,6316.460198962577,0.0,0.0,0.0,6316.460198962577,0
2022-07-14,6318.354699660343,0.0,0.0,0.0,6318.354699660343,0
2022-07-15,6317.724329124056,0.0,0.0,0.0,6317.724329124056,0
2022-07-18,6318.354699660343,0.0,0.0,0.0,6318.354699660343,0
2022-07-19,6318.98563504478,0.0,0.0,0.0,6318.98563504478,0
2022-07-20,6318.98563504478,0.0,0.0,0.0,6318.98563504478,0
2022-07-21,6319.61826497367,0.0,0.0,0.0,6319.61826497367,0
2022-07-22,6320.8807005906965,0.0,0.0,0.0,6320.8807005906965,0
2022-07-25,6320.8807005906965,0.0,0.0,0.0,6320.8807005906965,0
2022-07-26,6320.249765206258,0.0,0.0,0.0,6320.249765206258,0
2022-07-27,6321.512765671436,0.0,0.0,0.0,6321.512765671436,0
2022-07-28,6321.512765671436,0.0,0.0,0.0,6321.512765671436,0
2022-07-29,6320.249765206258,0.0,0.0,0.0,6320.249765206258,0
2022-08-01,6323.156473790248,0.0,0.0,0.0,6323.156473790248,0
2022-08-02,6323.472223906543,0.0,0.0,0.0,6323.472223906543,0
2022-08-03,6324.4200391035765,0.0,0.0,0.0,6324.4200391035765,0
2022-08-04,6325.050974488015,0.0,0.0,0.0,6325.050974488015,0
2022-08-05,6325.050974488015,0.0,0.0,0.0,6325.050974488015,0
2022-08-08,6325.050974488015,0.0,0.0,0.0,6325.050974488015,0
2022-08-09,6326.315104649493,0.0,0.0,0.0,6326.315104649493,0
2022-08-10,6325.684734113206,0.0,0.0,0.0,6325.684734113206,0
2022-08-11,6326.947734578383,0.0,0.0,0.0,6326.947734578383,0
2022-08-12,6327.581494203575,0.0,0.0,0.0,6327.581494203575,0
2022-08-15,6327.581494203575,0.0,0.0,0.0,6327.581494203575,0
2022-08-16,6328.212429588012,6328.212429588012,0.0,0.0,0.0,0
2022-08-17,6328.212429588012,0.0,0.0,0.0,6328.212429588012,0
2022-08-18,6328.843866639624,0.0,0.0,0.0,6328.843866639624,0
2022-08-19,6328.843866639624,0.0,0.0,0.0,6328.843866639624,0
2022-08-22,6331.370744429347,0.0,0.0,0.0,6331.370744429347,0
2022-08-23,6329.476433274513,0.0,0.0,0.0,6329.476433274513,0
2022-08-24,6330.740436961012,0.0,0.0,0.0,6330.740436961012,0
2022-08-25,6332.320723964956,0.0,0.0,0.0,6332.320723964956,0
2022-08-26,6332.320723964956,0.0,0.0,0.0,6332.320723964956,0
2022-08-29,6332.6370072824,0.0,0.0,0.0,6332.6370072824,0
2022-08-30,6332.6370072824,0.0,0.0,0.0,6332.6370072824,0
2022-08-31,6333.2678795423735,0.0,0.0,0.0,6333.2678795423735,0
2022-09-01,6335.040760494976,0.0,0.0,0.0,6335.040760494976,0
2022-09-02,6335.040760494976,0.0,0.0,0.0,6335.040760494976,0
2022-09-05,6335.040760494976,0.0,0.0,0.0,6335.040760494976,0
2022-09-06,6335.673891921502,0.0,0.0,0.0,6335.673891921502,0
2022-09-07,6336.940154774556,0.0,0.0,0.0,6336.940154774556,0
2022-09-08,6338.206982419247,0.0,0.0,0.0,6338.206982419247,0
2022-09-09,6337.574980575997,0.0,0.0,0.0,6337.574980575997,0
2022-09-12,6337.574980575997,0.0,0.0,0.0,6337.574980575997,0
2022-09-13,6339.472680480661,0.0,0.0,0.0,6339.472680480661,0
2022-09-14,6338.840113845773,0.0,0.0,0.0,6338.840113845773,0
2022-09-15,6340.739508125353,0.0,0.0,0.0,6340.739508125353,0
2022-09-16,6340.739508125353,0.0,0.0,0.0,6340.739508125353,0
2022-09-19,6341.371509968603,0.0,0.0,0.0,6341.371509968603,0
2022-09-20,6342.638337613294,0.0,0.0,0.0,6342.638337613294,0
2022-09-21,6343.272598623097,0.0,0.0,0.0,6343.272598623097,0
2022-09-22,6343.904600466348,0.0,0.0,0.0,6343.904600466348,0
2022-09-23,6345.172557694315,0.0,0.0,0.0,6345.172557694315,0
2022-09-26,6345.172557694315,0.0,0.0,0.0,6345.172557694315,0
2022-09-27,6345.805124329204,0.0,0.0,0.0,6345.805124329204,0
2022-09-28,6345.805124329204,0.0,0.0,0.0,6345.805124329204,0
2022-09-29,6347.703389025507,0.0,0.0,0.0,6347.703389025507,0
2022-09-30,6348.335955660395,0.0,0.0,0.0,6348.335955660395,0
2022-10-03,6348.779881888094,0.0,0.0,0.0,6348.779881888094,0
2022-10-04,6349.41301331462,0.0,0.0,0.0,6349.41301331462,0
2022-10-05,6349.41301331462,0.0,0.0,0.0,6349.41301331462,0
2022-10-06,6351.318055510583,0.0,0.0,0.0,6351.318055510583,0
2022-10-07,6351.951751728748,0.0,0.0,0.0,6351.951751728748,0
2022-10-10,6351.951751728748,0.0,0.0,0.0,6351.951751728748,0
2022-10-11,6352.585447946912,0.0,0.0,0.0,6352.585447946912,0
2022-10-12,6351.318055510583,0.0,0.0,0.0,6351.318055510583,0
2022-10-13,6353.22140333163,0.0,0.0,0.0,6353.22140333163,0
2022-10-14,6354.486536601406,0.0,0.0,0.0,6354.486536601406,0
2022-10-17,6353.853969966518,0.0,0.0,0.0,6353.853969966518,0
2022-10-18,6355.123056777763,0.0,0.0,0.0,6355.123056777763,0
2022-10-19,6355.123056777763,0.0,0.0,0.0,6355.123056777763,0
2022-10-20,6356.388754839178,0.0,0.0,0.0,6356.388754839178,0
2022-10-21,6357.658971233699,0.0,0.0,0.0,6357.658971233699,0
2022-10-24,6358.29379703514,0.0,0.0,0.0,6358.29379703514,0
2022-10-25,6357.658971233699,0.0,0.0,0.0,6357.658971233699,0
2022-10-26,6357.658971233699,0.0,0.0,0.0,6357.658971233699,0
2022-10-27,6360.829146699438,0.0,0.0,0.0,6360.829146699438,0
2022-10-28,6360.829146699438,0.0,0.0,0.0,6360.829146699438,0
2022-10-31,6360.829146699438,0.0,0.0,0.0,6360.829146699438,0
2022-11-01,6361.528358747645,0.0,0.0,0.0,6361.528358747645,0
2022-11-02,6362.798575142166,0.0,0.0,0.0,6362.798575142166,0
2022-11-03,6365.342396681038,0.0,0.0,0.0,6365.342396681038,0
2022-11-04,6365.977222482479,0.0,0.0,0.0,6365.977222482479,0
2022-11-07,6366.614872242112,0.0,0.0,0.0,6366.614872242112,0
2022-11-08,6367.2496980435535,0.0,0.0,0.0,6367.2496980435535,0
2022-11-09,6369.156434614431,0.0,0.0,0.0,6369.156434614431,0
2022-11-10,6369.790695624234,0.0,0.0,0.0,6369.790695624234,0
2022-11-11,6370.428345383867,0.0,0.0,0.0,6370.428345383867,0
2022-11-14,6370.428345383867,0.0,0.0,0.0,6370.428345383867,0
2022-11-15,6370.428345383867,0.0,0.0,0.0,6370.428345383867,0
2022-11-16,6369.790695624234,0.0,0.0,0.0,6369.790695624234,0
2022-11-17,6372.970472547825,0.0,0.0,0.0,6372.970472547825,0
2022-11-18,6372.970472547825,0.0,0.0,0.0,6372.970472547825,0
2022-11-21,6374.2406889423455,0.0,0.0,0.0,6374.2406889423455,0
2022-11-22,6376.147990304861,0.0,0.0,0.0,6376.147990304861,0
2022-11-23,6377.419336282659,0.0,0.0,0.0,6377.419336282659,0
2022-11-24,6377.419336282659,0.0,0.0,0.0,6377.419336282659,0
2022-11-25,6378.0541620841,0.0,0.0,0.0,6378.0541620841,0
2022-11-28,6379.325508061898,0.0,0.0,0.0,6379.325508061898,0
2022-11-29,6379.325508061898,0.0,0.0,0.0,6379.325508061898,0
2022-11-30,6379.962593029893,6379.962593029893,0.0,0.0,0.0,0
2022-12-01,6379.962593029892,31.92944474802846,2125.9004,4222.132748281863,0.0,3
2022-12-02,6420.17869036489,711.4326055214583,2125.9004,3582.845684843432,0.0,3
2022-12-05,6343.623609266217,4.928552772184958,3164.6319000000003,0.0,3174.0631564940313,5
2022-12-06,6313.197313180478,486.61920000000003,2646.9519,0.0,3179.626213180478,4
2022-12-07,6312.879568706207,0.0,2646.9519,0.0,3665.9276687062065,4
2022-12-08,6314.709512679085,0.0,2646.9519,0.0,3667.757612679085,4
2022-12-09,6314.709512679085,0.0,2646.9519,0.0,3667.757612679085,4
2022-12-12,6315.441295731314,0.0,2646.9519,0.0,3668.4893957313147,4
2022-12-13,6323.339652505127,5002.328452505127,1321.0112,0.0,0.0,2
2022-12-14,6323.339652505127,8.901850266639485,1916.205,0.0,4398.232802238487,3
2022-12-15,6340.332816168072,811.3742161600001,1120.1938,0.0,4408.764800008072,2
2022-12-16,6308.214650270073,562.63669914,525.0,0.0,5220.577951130073,1
2022-12-19,6324.437150270073,541.2225,0.0,0.0,5783.214650270073,0
2022-12-20,6325.5942042224715,0.0,0.0,0.0,6325.5942042224715,0
2022-12-21,6325.5942042224715,0.0,0.0,0.0,6325.5942042224715,0
2022-12-22,6329.392384548787,0.0,0.0,0.0,6329.392384548787,0
2022-12-23,6329.392384548787,0.0,0.0,0.0,6329.392384548787,0
2022-12-26,6329.392384548787,0.0,0.0,0.0,6329.392384548787,0
2022-12-27,6331.288960840571,0.0,0.0,0.0,6331.288960840571,0
2022-12-28,6331.92189778861,0.0,0.0,0.0,6331.92189778861,0
2022-12-29,6334.451969666517,0.0,0.0,0.0,6334.451969666517,0
2022-12-30,6334.451969666517,0.0,0.0,0.0,6334.451969666517,0
2023-01-02,6334.451969666517,0.0,0.0,0.0,6334.451969666517,0
2023-01-03,6335.715609010262,0.0,0.0,0.0,6335.715609010262,0
2023-01-04,6335.085465252638,0.0,0.0,0.0,6335.085465252638,0
2023-01-05,6337.614419854378,0.0,0.0,0.0,6337.614419854378,0
2023-01-06,6338.879735112372,0.0,0.0,0.0,6338.879735112372,0
2023-01-09,6338.879735112372,0.0,0.0,0.0,6338.879735112372,0
2023-01-10,6338.879735112372,0.0,0.0,0.0,6338.879735112372,0
2023-01-11,6338.879735112372,6338.879735112372,0.0,0.0,0.0,0
2023-01-12,6338.879735112372,5011.492135112372,1327.3876,0.0,0.0,2
2023-01-13,6338.879735112372,5011.492135112372,1327.3876,0.0,0.0,2
2023-01-16,6338.879735112372,5011.492135112372,1327.3876,0.0,0.0,2
2023-01-17,6338.879735112372,4492.824635112373,1846.0551,0.0,0.0,3
2023-01-18,6315.312777192373,30.243161035008598,2348.439,0.0,3936.6306161573643,4
2023-01-19,6284.880831695687,489.08200000000005,1828.139,0.0,3967.659831695687,3
2023-01-20,6285.3073723275165,4975.892372327517,1309.415,0.0,0.0,2
2023-01-23,6285.3073723275165,4975.892372327517,1309.415,0.0,0.0,2
2023-01-24,6285.3073723275165,4251.860372327516,2033.447,0.0,0.0,3
