month,selected_return_pct,all_return_pct,outperformance_pct,selected_tickers
2022-12,5.0144,9.9491,-4.9346,WFRD|ARWR|RNA|RIG|VAL|HAL|ROIV|AGCO|SLB|NE|PCVX|OMC|UEC|UHS|APA|DKS|AXSM|XOM|BURL|DECK|CVX|FTI|ACGL|PCG|HWM|LVS|TRGP|VLO|STRL|CIEN|ALNY|MPC|EHC|FIVE|TSCO|COP|SLV|SCHW|DOX|GL|PR|NOC|LW|BA|XLE|AFL|NKE|BKR|ORLY|TTC|HL|CAT|ULTA|PSX|AU|RTX|FLR|NOV|MRK|TPR|CB|SGI|AES|ZBH|KHC|OKE|AIG|LMT|DGX|WWD|ROST|SJM|GOLD|VNOM|JAZZ|TJX|TDG|RGLD|FLS|FERG|EXC|CI|AL|ACM|BG|GE|PRIM|GMED|CAG|EPRT|SYK|AM|HIG|WTW|PM|URI|GILD|AVGO|TRV|L
2023-01,-1.8911,-2.5748,0.6837,CRS|APLD|NUE|STLD|RIG|STRL|HXL|FTI|URI|MOD|JXN|CRDO|PRAX|W|LVS|BLDR|TKR|SAIA|TIGO|SOFI|APG|TEX|TMHC|MKTX|AXTA|STT|ATI|AXP|COMP|AXS|PR|PHM|NOV|SITE|EAT|ON|BWA|WFRD|AXON|ALB|AOS|BE|WYNN|TPR|PEN|ONON|ORI|PNR|TOL|RKT|WCC|SGI|WDC|CMC|POOL|SPOT|TDG|APTV|FSLR|SPXC|AXSM|FIVE|EWBC|ODFL|OMF|NVDA|RNA|COF|ARES|ULTA|ALLY|FND|IP|WAL|ALGN|HSIC|WBD|BEN|PRIM|PKG|LSCC|APO|XPO|LEN|LW|EBAY|OC|LYB|CRH|MTCH|BBY|SCI|TOST|ITT|BC|BMRN|CNH|NU|CG|DOV
2023-02,-0.6503,-0.7475,0.0973,FIX|FTI|AAON|SMCI|TEX|ACGL|STRL|VRT|FTAI|WFRD|APG|URI|WCC|BLDR|NVDA|PRIM|VNT|SGI|UAL|KTOS|HXL|PWR|SATS|PANW|WST|LSCC|ATI|STLD|UNM|BWA|H|AXON|NTRA|IOT|RVMD|TOL|WING|WBD|NVT|AXSM|PR|GE|MOD|PH|MLI|RRX|LIN|HUBS|MP|GEHC|JBL|RMBS|NU|WYNN|CRUS|MOS|TMHC|CNM|LPLA|NE|CUBE|TIGO|SLAB|RIG|LW|PNR|TKR|PGR|HUBB|GTES|CDNS|AXTA|LVS|ETN|ANET|MTZ|BC|TWLO|TDG|ROK|CPRT|RNA|NUE|IR|IBKR|PHM|COIN|MPWR|DKNG|PEN|FISV|FIVE|AGCO|LNG|VOYA|ATR|TSLA|MASI|MANH|DECK
2023-03,-1.4288,-0.3787,-1.0501,RMBS|FTAI|BBIO|FLUT|AU|TKO|IONQ|MSTR|LULU|AAON|LSCC|FSLR|CDE|JBL|GE|INTC|FTNT|HL|FND|WDAY|CPRT|NFLX|BLDR|MPC|TMHC|ADI|ULTA|ASML|CRM|HUBS|ONON|EXEL|NVDA|FDX|MSI|GWRE|CRUS|FIX|MANH|ON|IOT|TW|ORCL|PHM|MASI|LW|WPM|AXON|VNT|GEHC|OMC|CMG|DKNG|LRCX|COO|CRH|SCCO|META|APP|PWR|PEN|ARES|DASH|DECK|PANW|SMH|CDNS|VLO|AXTA|SPOT|ARW|GOLD|WYNN|XLK|RBLX|MSFT|SYK|FORM|AAPL|INTU|SMCI|TXRH|WST|CPNG|FLEX|MDB|MGM|NET|BWA|QSR|QQQ|TSLA|MCHP|SNPS|ITW|GDX|PNR|MSCI|ADBE|EIX
2023-04,-0.7722,-0.4027,-0.3695,TMHC|HUBB|CMG|PHM|WING|CRS|META|GGG|FIX|MANH|DHI|MDLZ|ACGL|MSFT|DKNG|THC|ROL|OC|SAIA|OLLI|XPO|FLUT|PNR|HSY|CHD|ISRG|LLY|LEN|VRT|LVS|SBUX|UHS|ALSN|FTAI|TOL|ARWR|HCA|NU|BRO|TTD|FISV|WFRD|MDT|MNST|FBIN|CNM|BIIB|HXL|BLDR|TAP|ORLY|CMCSA|TKO|RSG|MSTR|MAS|NVDA|RMD|CSGP|LW|SITE|KMB|APG|CPRT|CLX|PLNT|ONON|UNM|CAH|MTG|GE|HAS|HWM|TT|CELH|WELL|CL|TYL|YUM|CPNG|HUM|VRTX|AU|ARES|FERG|LULU|BAX|PEN|MDB|ULTA|AAPL|AXSM|MKC|APP|PWR|SYK|MLI|BSX|EAT|AAON
2023-05,10.3082,8.7697,1.5385,NVDA|VRT|RMBS|SMCI|SNPS|NFLX|AVGO|CFLT|CDNS|MOD|AMD|ANET|SMH|PLTR|APLD|MRVL|ADBE|ONTO|WDAY|NOW|LRCX|HUBS|NET|META|ORCL|KLAC|TTD|CRM|OKTA|NTNX|ASML|DT|ENTG|CRWD|IONQ|JBL|STRL|AMAT|CRDO|PANW|TSM|FLEX|TEAM|MDB|MANH|XLK|SOFI|CPRT|AMZN|CGNX|MSFT|CVNA|TWLO|QBTS|TOL|NU|ACN|QQQ|MU|TTWO|RCL|AEIS|PSTG|RBLX|AKAM|AFRM|MKSI|TOST|PWR|GME|MPWR|BLDR|GWRE|EXAS|IT|FN|HUBB|DDOG|ZS|TSLA|MTZ|XP|GOOGL|W|AAPL|MSTR|APP|GOOG|SPOT|VRSK|XPO|VNT|ARW|BAH|CMG|LITE|INTC|ARES|LLY|EQIX
2023-06,5.618,4.9744,0.6436,IONQ|COIN|MSTR|XPO|SAIA|CCL|FTI|NCLH|CRS|BLDR|ODFL|DAL|APG|NVT|URI|TDG|ONTO|CNM|ATI|VMC|MTZ|RCL|MLI|WCC|RIG|AAL|OC|GNRC|TKR|VRT|PANW|HWM|DKNG|SITE|RKLB|FBIN|GKOS|FTAI|TOL|STRL|PCAR|TEX|F|NU|DELL|PNR|PH|JBL|UHS|ALK|Z|UAL|ONON|PWR|CAH|WFRD|ALSN|HUBB|ARMK|W|ALGN|KLAC|USFD|MANH|AMAT|NUE|TKO|ON|FND|PRIM|ISRG|MCHP|AEIS|CSGP|LSCC|MOD|ARES|ROK|THC|FLEX|LEN|APO|CRH|FERG|DASH|ETN|SHW|RVMD|FTNT|DECK|BBIO|AAPL|HCA|MDB|UNM|EHC|TMHC|DLR|EQT|LRCX
2023-07,-3.1226,-2.6579,-0.4646,BBIO|IONQ|APLD|LRCX|SCCO|WFRD|XPO|SAIA|SOFI|ONTO|PLTR|ODFL|SMCI|BA|CARR|FCX|UBER|ON|TW|RCL|RPM|ROKU|KLAC|ATI|PNR|PHM|AEIS|ALGN|COMP|META|ZWS|HUBS|TTD|ROIV|RIG|GOOGL|GOOG|TXT|W|CCL|DKNG|DASH|OC|PKG|UNP|AMAT|FTI|CRS|BAH|BPOP|NVDA|ADBE|NCLH|MOD|AFRM|PNFP|FND|ONB|WAB|VAL|ABNB|MGM|MCHP|DDOG|RKT|APP|MPC|GKOS|ZS|PSX|WDAY|CRH|MTSI|GTLS|EOG|FDX|FORM|XP|MAR|MSCI|HQY|WSM|OVV|H|NXT|MU|KEX|SW|DINO|NE|STRL|CMC|PAYC|FTV|WAL|NOV|BLDR|JBHT|FSLR|FAF
2023-08,-4.7236,-5.0221,0.2985,ONTO|CELH|NVDA|FN|VRT|PR|APP|MTSI|AFRM|MOD|CVNA|JXN|FTAI|IOT|CRS|ANET|RVMD|GAP|JBL|INTU|XPO|STRL|ADBE|APO|SFM|IONQ|AXSM|NTRA|SGI|OLLI|LSCC|HAS|ATR|SITE|VST|PRIM|WDAY|WFRD|ETN|ODFL|FTI|AVGO|TJX|MANH|AXON|NVT|ITT|NYT|IRM|BX|UEC|GTLS|WST|AMAT|KTOS|CNM|UBER|DLR|WDC|ROST|KKR|TOL|FLR|PANW|CPAY|FIX|OSK|EXEL|OKTA|OC|LLY|TEAM|LRCX|DASH|ALGN|CSCO|CDW|PNR|PH|DKNG|CWAN|SPOT|CARR|HUBB|GOOG|PWR|NOW|ARES|TSLA|TDG|ORCL|NE|FORM|CHTR|PRAX|NWSA|THC|IR|URI|GOOGL
2023-09,-4.2118,-4.6532,0.4414,JBL|FN|WSM|PRAX|SFM|XPO|ROIV|IONS|WDC|MTSI|SMCI|OWL|PR|FERG|PKG|GWRE|UEC|VST|NTNX|RIVN|RRC|DELL|HQY|CF|OVV|MOD|FLR|PSX|FORM|OLLI|J|PLTR|WING|FANG|CRS|CRWD|AMGN|XOM|CHRD|STLD|SN|CBOE|IP|NOV|FDX|AKAM|FTAI|CWAN|APO|FTI|AFRM|MPC|CARR|TXT|RIG|OKTA|FLS|TRGP|CEG|ONTO|AVAV|VAL|HAL|VLO|CTRE|FLEX|VRT|SNPS|AFL|APP|EXEL|TEAM|GAP|CHTR|KTOS|APLD|DKNG|CVX|SITE|LNG|BWXT|XLE|COP|HPE|ANET|WFRD|NU|NBIX|OHI|UBER|STRL|COST|SAIA|OXY|ABNB|TRMB|AM|JXN|META|MCK
2023-10,7.1357,10.2881,-3.1525,DECK|FTAI|UEC|FIX|TW|FTI|GAP|MSTR|WTW|PINS|RRC|ANET|ALL|ACGL|NU|AR|PGR|VZ|NOW|XPO|NRG|OLLI|KTOS|CBOE|INTC|CMG|NFLX|DLR|SPOT|LDOS|AMZN|VST|WM|PR|MSFT|GD|AM|AMT|MPC|IBM|DELL|CYTK|CEG|GL|WRB|DGX|RTX|STRL|WFRD|VRT|AJG|LMT|MCK|AOS|LIN|NTNX|AVAV|COF|CL|TIGO|HIG|TXRH|CI|INSM|HUM|ORLY|FAST|PKG|MLI|CTRE|RBA|STLD|CME|PEG|UNH|GWRE|USFD|RSG|T|BG|OHI|WING|TMUS|FLEX|SWK|EAT|BPOP|ORI|CB|ARMK|ROL|WMT|WAB|CHRD|PSX|GGG|ETN|PFGC|SNPS|TRV
2023-11,6.8058,9.2978,-2.492,AFRM|COIN|PANW|CRWD|ROKU|WSM|NTNX|GAP|NET|NTAP|AVAV|KKR|WDAY|SNOW|PINS|CRM|DECK|INTC|DDOG|ZS|UEC|CDE|JXN|PSX|GDDY|M|SPOT|MDB|NOW|UBER|WING|PKG|CG|CCI|LULU|WPM|BX|CRS|DKS|GWRE|RCL|STLD|PLTR|ARES|EQH|HL|AMT|RMBS|RL|NRG|CRH|DELL|OMF|BA|IP|DKNG|CBOE|DXCM|CAH|ALLY|SNPS|BR|ASTS|GEN|AU|W|IT|IOT|KTOS|XYZ|APG|RGLD|GDX|DT|TW|CNM|CCL|ONTO|NYT|CDNS|SLV|L|ALL|WDC|KEY|FITB|APO|ANET|ONON|SN|NUE|EXPE|RBLX|MSFT|TPG|TTWO|GRMN|AXP|COF|AG
2023-12,-2.3837,-1.2696,-1.1141,QXO|STRL|COMP|RKLB|INSM|MSTR|INTC|BBIO|ASTS|COIN|AMD|SOFI|CYTK|GWRE|MOD|AFRM|SPXC|NTRA|FNF|NWSA|NBIX|NRG|FIVE|PCVX|APG|AA|RBLX|RCL|COST|FORM|BAM|BX|MLI|BR|AXSM|ELAN|CTAS|NYT|BROS|ALLE|FTAI|AAON|MU|SW|MKSI|OKTA|ARES|SCCO|WMS|FLEX|RKT|BLDR|NTNX|CRH|CNM|URI|XP|ALLY|RVMD|LRCX|TPG|EXAS|ICE|FERG|PTC|TEAM|DLTR|HUBS|BPOP|IR|TXRH|ITT|HST|QCOM|Z|MPWR|ZS|COF|AXP|EAT|OWL|LULU|IRM|JEF|VST|HOOD|TMHC|DHI|TLN|AXON|ENTG|AVGO|EXR|INTU|CBRE|CAVA|CPAY|SGI|WING|SHW
2024-01,8.7473,5.728,3.0193,SMCI|URI|NFLX|PCVX|VRT|BAH|IBM|FTAI|MANH|FN|ASML|SANM|PSX|MOD|WRB|FLUT|FIX|SYK|DKNG|AXP|COR|SPOT|MPC|HUBS|NVDA|HCA|C|TEX|MSCI|NUE|RNA|BSX|GM|VST|BLDR|KKR|TDG|ISRG|VZ|THC|NTNX|TEAM|WST|CAH|ALLY|APO|BPOP|SYY|META|FTV|CRH|RGEN|WDC|NVT|RMD|CMCSA|VLO|DECK|AMGN|ALSN|NOW|Z|COF|FLEX|CMG|CEG|CIEN|DELL|CRM|UBER|T|PANW|WING|ARES|NRG|EAT|MAR|PRAX|MLI|GLW|MASI|CRWD|TXRH|HLT|CAT|LLY|TRV|PTC|ABNB|FAST|ANET|PGR|DHR|ONTO|COHR|CL|ULTA|PNR|GE|PFGC
2024-02,8.7191,5.2454,3.4736,COIN|CVNA|MSTR|CEG|STRL|CELH|FIX|SFM|VST|MOD|HOOD|IRM|NTRA|DELL|AXON|OKTA|BWXT|ONON|H|WING|PSTG|APP|NU|XYZ|PWR|NCLH|AMD|RBA|NTNX|TOL|CRH|SPXC|FND|PR|VRT|DKS|VMC|ALSN|CNM|WSM|TOST|ONTO|TTD|GE|CART|WFC|HUBB|URI|GEHC|MU|RNA|FIS|CPNG|VNT|CRM|AMAT|EFX|FANG|PLTR|DASH|SPOT|ATI|SOFI|TSCO|HWM|OVV|CAVA|BLDR|MAS|STLD|SHW|FERG|SGI|PRAX|GRMN|CAT|JXN|PKG|TLN|SAIA|NVT|TXRH|NVDA|DCI|CRL|RRX|EBAY|UBER|WDC|NFLX|ECL|SMH|LDOS|GTES|DECK|ETN|IBKR|W|MLI|KMX
2024-03,-3.403,-4.6626,1.2597,MU|LNC|WDC|FTAI|DPZ|PRAX|HOOD|GM|DAL|AL|EHC|GTLS|STLD|CEG|MKSI|AR|FDX|ALL|MSTR|MHK|DIS|WSM|SCCO|KEX|C|SMTC|CTAS|PHM|NVT|FIS|LEN|TOL|VST|TMHC|EQH|WING|ALSN|TLN|PR|OSK|VNOM|EMN|PSX|MPC|PRIM|GKOS|PWR|GAP|TGT|SN|DKS|NRG|MRK|CNM|MASI|JXN|THC|VRT|CVNA|MTG|COIN|COF|W|TEX|CMI|FANG|WTFC|CAT|TTD|TIGO|TOST|UMBF|FLR|CINF|WWD|RKT|FISV|DASH|KEY|TRGP|CDE|CI|CHRD|ALLY|ALK|OWL|RF|PCAR|FTI|SNX|GE|CAVA|SPXC|UHS|DHI|MKC|BURL|RCL|RRC|EAT
2024-04,6.3245,4.8009,1.5236,VRT|KEX|RCAT|AR|ATI|WAB|CRS|SMTC|EAT|THC|CMG|VST|OKLO|HAS|CAVA|DPZ|AAON|LDOS|RMD|TSCO|SCCO|WFRD|TT|APH|CARR|RVMD|BALL|ZBRA|SATS|TER|WING|GOLD|WWD|TYL|PRIM|CVNA|BSX|AVAV|TLN|DAL|NEM|GE|DELL|TXRH|FCX|EQT|SYF|LLY|QRVO|OMF|PRAX|QXO|DOV|MMM|MTSI|MCHP|KDP|GOOG|AXON|CPNG|PEG|SFM|CTRE|GOOGL|UAL|TTEK|HWM|MOD|SNX|IBKR|SF|RCL|IOT|GNRC|JXN|PWR|NRG|CL|GS|CDE|ETN|KLAC|TXN|WELL|MPWR|NTRA|TOST|EHC|OWL|IR|ONTO|AXP|PYPL|NVDA|MLI|SN|TIGO|ATR|WDC|KMB
2024-05,-2.467,-0.1252,-2.3417,QXO|DECK|GAP|NVDA|INSM|CRDO|DKS|ONON|HOOD|BURL|HPQ|FSLR|EAT|BJ|CAVA|LNC|AA|ASTS|FLEX|PAAS|PRIM|CDE|IP|BE|NTAP|FTAI|VST|SATS|FLR|TIGO|THC|QCOM|ELAN|KTOS|AR|KEX|NXT|BBY|GKOS|RL|WWD|UHS|SW|AXS|ADI|NEE|GLW|AVAV|NYT|TER|TLN|HWM|GH|OLLI|AES|SNX|CHRD|TXRH|HCA|SN|LPLA|DD|EQH|TKO|GDDY|CRS|GMED|FOX|PEG|OC|ATI|HL|MSTR|GNRC|FOXA|WELL|COIN|VTR|NWSA|VAL|CRUS|TRGP|MTZ|SO|WMB|EBAY|TTWO|TMUS|APP|RCL|D|PSTG|SLV|BAC|ACGL|DTM|RTX|WDC|IBKR|FCX
2024-06,2.2564,5.1314,-2.8749,CVNA|FTAI|BROS|RNA|ALNY|ANET|CRDO|SFM|PANW|JEF|NU|MTSI|FORM|PLTR|ASTS|APLD|RCAT|FDX|CCL|SYF|OLLI|TRGP|GKOS|RIVN|IONS|HALO|AAON|RCL|EAT|AU|APP|CRUS|NOW|LLY|ADBE|GWRE|DDOG|WING|CRS|DTM|T|COHR|INTU|SF|CRWD|ISRG|LNG|RDDT|NTAP|BKR|TYL|WFRD|GMED|TSM|TIGO|TTMI|MPWR|LRCX|OHI|GOOG|HPE|GOOGL|INSM|IRM|MOD|PCVX|CAVA|AMZN|TSLA|MANH|TOST|FHN|PINS|KLAC|HWC|LITE|FTI|HOOD|HQY|ORCL|AVB|ESI|TER|TFC|PLNT|BURL|AXSM|FANG|AAPL|C|ZS|WMB|AMAT|RF|DLR|HLT|GEN|VTR|NET|AVGO
2024-07,2.1027,2.3901,-0.2874,ASTS|HWM|UHS|CRS|SFM|MMM|TOL|MLI|MHK|PHM|TPG|RKT|TYL|WAL|ALSN|CBRE|JXN|KKR|DHI|ATI|THC|EWBC|FFIV|MTG|COLB|TRU|RTX|LMT|SSB|FTI|MOD|SWK|HCA|AVTR|UMBF|LUMN|SPOT|JEF|RVTY|SSNC|IT|LEN|EFX|BURL|CG|BKR|HIG|IRM|ORI|CHTR|GH|SHW|URI|ARES|BX|PRIM|GWRE|ALLY|MAS|ABBV|JHG|PNR|NDAQ|BPOP|CFG|FTAI|FITB|GS|CRH|TFC|KTOS|ALLE|TMHC|EHC|AXS|FBIN|PEG|WMS|OC|BRO|UNM|PM|BAM|NOW|BXP|DHR|VLTO|AON|BRX|RPM|SCI|GBCI|SANM|WTW|AJG|AMT|RBRK|GTES|MANH|ORLY
2024-08,1.7489,2.6793,-0.9304,AFRM|BBY|SMTC|FTAI|NTNX|RMD|ONON|NU|PGR|MOD|SN|TLN|APP|HALO|PANW|VEEV|VTR|PNFP|SPXC|USB|AVAV|GBCI|COMP|OKE|MMM|RF|ACGL|SFM|MRVL|AFL|KEY|VFC|ALSN|NEM|CPAY|COO|GM|PNC|CIEN|BRK-B|ALL|THC|MLI|UHS|CRDO|CTRE|SOFI|CARR|GKOS|AAON|BXP|CAVA|MAA|FIX|MSI|GDDY|RBLX|WMT|GEV|CRUS|EFX|JEF|SYF|JXN|STT|WDAY|HCA|PSA|MTG|AXS|OHI|TRGP|CLX|RTX|CRH|FIS|HWC|RBA|FISV|AMCR|COLB|EPRT|UMBF|VNOM|MPWR|IBKR|IBM|MO|NDAQ|CWAN|LLY|WAL|TXN|SHW|ISRG|EXR|CINF|SSB|PKG|TT
