ticker,signal,signal_date,entry_date,entry_price,exit_date,exit_price,result,pl_pct,sl_price,tp_price
COHR,BUY,2025-12-09,2025-12-10,193.32,2025-12-12,177.8544,sl_hit,-8.0,177.8544,0.0
LITE,BUY,2025-12-09,2025-12-10,353.82,2025-12-12,325.5144,sl_hit,-8.0,325.5144,0.0
ARWR,STRONG_BUY,2025-12-09,2025-12-10,68.09,2025-12-16,62.6428,sl_hit,-8.0,62.6428,0.0
MTSI,BUY,2025-12-09,2025-12-10,186.72,2025-12-17,171.7824,sl_hit,-8.0,171.7824,0.0
CVNA,BUY,2025-12-09,2025-12-10,454.11,2026-01-02,417.7812,sl_hit,-8.0,417.7812,0.0
HL,BUY,2025-12-12,2025-12-15,19.63,2026-01-02,18.0596,sl_hit,-8.0,18.0596,0.0
ROIV,BUY,2025-12-17,2025-12-18,22.61,2026-01-05,20.9954,sl_hit,-7.14,20.9954,0.0
GM,BUY,2025-12-16,2025-12-17,81.18,2026-01-20,78.0408,sl_hit,-3.87,78.0408,0.0
AA,BUY,2026-01-05,2026-01-06,61.73,2026-01-20,62.12,pre_earnings,0.63,57.6007,0.0
WBD,BUY,2025-12-09,2025-12-10,28.98,2026-01-21,28.53,timeout_30d,-1.55,27.0271,0.0
LUV,BUY,2025-12-12,2025-12-15,41.4294,2026-01-23,41.95,pre_earnings,1.26,38.9517,0.0
FORM,STRONG_BUY,2026-01-20,2026-01-21,80.01,2026-01-23,73.6092,sl_hit,-8.0,73.6092,0.0
DLTR,BUY,2025-12-09,2025-12-10,120.01,2026-01-26,125.7675,trailing_stop,4.8,110.5057,0.0
SNDK,STRONG_BUY,2026-01-21,2026-01-22,501.29,2026-01-26,470.8,pre_earnings,-6.08,461.1868,0.0
HL,STRONG_BUY,2026-01-23,2026-01-26,33.6,2026-01-26,30.912,sl_hit,-8.0,30.912,0.0
CDE,STRONG_BUY,2026-01-23,2026-01-26,27.67,2026-01-26,25.4564,sl_hit,-8.0,25.4564,0.0
FTAI,BUY,2026-01-02,2026-01-05,212.68,2026-01-27,282.7723,trailing_stop,32.96,197.1213,0.0
MRNA,BUY,2026-01-26,2026-01-27,48.09,2026-01-28,44.2428,sl_hit,-8.0,44.2428,0.0
SATS,BUY,2025-12-09,2025-12-10,97.57,2026-01-29,116.4425,trailing_stop,19.34,89.7644,0.0
CDE,STRONG_BUY,2026-01-27,2026-01-28,26.08,2026-01-29,23.9936,sl_hit,-8.0,23.9936,0.0
RGLD,BUY,2026-01-26,2026-01-27,289.24,2026-01-30,270.41,sl_hit,-6.51,270.4314,0.0
BG,BUY,2026-01-26,2026-01-27,113.65,2026-01-30,113.88,pre_earnings,0.2,107.6443,0.0
WDC,BUY,2026-01-29,2026-01-30,278.24,2026-01-30,255.9808,sl_hit,-8.0,255.9808,0.0
ONTO,STRONG_BUY,2026-01-20,2026-01-21,217.77,2026-02-02,198.94,sl_hit,-8.65,200.3484,0.0
NXT,BUY,2026-01-28,2026-01-29,119.89,2026-02-05,110.2988,sl_hit,-8.0,110.2988,0.0
CFLT,BUY,2025-12-09,2025-12-10,29.89,2026-02-06,30.57,pre_earnings,2.28,27.4988,0.0
DAR,BUY,2026-01-30,2026-02-02,46.06,2026-02-06,48.2,pre_earnings,4.65,42.9414,0.0
SNDK,BUY,2026-01-30,2026-02-02,588.81,2026-02-10,541.7052,sl_hit,-8.0,541.7052,0.0
MKSI,BUY,2026-01-26,2026-01-27,221.16,2026-02-12,249.42,pre_earnings,12.78,203.4672,0.0
CHRW,BUY,2026-01-30,2026-02-02,194.2,2026-02-12,184.3,sl_hit,-5.1,184.3,0.0
AXSM,BUY,2026-01-02,2026-01-05,178.88,2026-02-18,184.74,pre_earnings,3.28,165.6267,0.0
BWA,STRONG_BUY,2026-02-12,2026-02-13,65.9,2026-02-19,61.01,sl_hit,-7.42,61.01,0.0
DG,BUY,2025-12-09,2025-12-10,126.0026,2026-02-20,150.13,timeout,19.15,115.9224,0.0
SCCO,BUY,2026-01-29,2026-01-30,196.0878,2026-02-20,196.71,timeout,0.32,180.4008,0.0
TXN,BUY,2026-02-02,2026-02-03,224.24,2026-02-20,219.375,timeout,-2.17,211.16,0.0
MOD,STRONG_BUY,2026-02-05,2026-02-06,210.0,2026-02-20,227.2035,timeout,8.19,193.2,0.0
ARW,STRONG_BUY,2026-02-06,2026-02-09,157.46,2026-02-20,155.83,timeout,-1.04,145.8314,0.0
RRX,STRONG_BUY,2026-02-06,2026-02-09,214.39,2026-02-20,217.795,timeout,1.59,197.2388,0.0
XPO,STRONG_BUY,2026-02-10,2026-02-11,199.68,2026-02-20,207.45,timeout,3.89,183.7056,0.0
GLW,STRONG_BUY,2026-02-12,2026-02-13,130.41,2026-02-20,140.085,timeout,7.42,119.9772,0.0
VRT,STRONG_BUY,2026-02-18,2026-02-19,241.03,2026-02-20,243.59,timeout,1.06,221.7476,0.0
CGNX,BUY,2026-02-19,2026-02-20,55.99,2026-02-20,56.68,timeout,1.23,51.5108,0.0
