ticker,signal,signal_date,entry_date,entry_price,exit_date,exit_price,result,pl_pct,sl_price,tp_price
AMD,BUY,2018-12-03,2018-12-04,23.35,2018-12-04,21.482,sl_hit,-8.0,21.482,0.0
LLY,BUY,2018-11-30,2018-12-03,107.7569,2018-12-06,102.9827,sl_hit,-4.43,102.9827,0.0
VRTX,BUY,2018-12-03,2018-12-04,184.74,2018-12-07,173.4943,sl_hit,-6.09,173.4943,0.0
NEM,BUY,2019-02-20,2019-02-21,28.7797,2019-02-27,27.5855,sl_hit,-4.15,27.5855,0.0
AG,BUY,2019-02-19,2019-02-20,6.6154,2019-03-04,6.1598,sl_hit,-6.89,6.1598,0.0
AMD,STRONG_BUY,2019-02-04,2019-02-05,23.42,2019-03-08,21.5464,sl_hit,-8.0,21.5464,0.0
MU,BUY,2019-03-21,2019-03-22,42.4135,2019-03-25,39.329,sl_hit,-7.27,39.329,0.0
WPM,BUY,2019-02-06,2019-02-07,19.3818,2019-04-11,21.4719,trailing_stop,10.78,18.4978,0.0
AG,BUY,2019-03-13,2019-03-14,6.5759,2019-04-15,6.0498,sl_hit,-8.0,6.0498,0.0
NEM,BUY,2019-04-04,2019-04-05,29.4231,2019-04-17,28.1928,sl_hit,-4.18,28.1928,0.0
AMD,BUY,2019-03-19,2019-03-20,26.49,2019-05-01,26.81,timeout_30d,1.21,24.5186,0.0
RCAT,BUY,2019-04-03,2019-04-04,4.8,2019-05-01,4.416,sl_hit,-8.0,4.416,0.0
AVGO,BUY,2019-03-20,2019-03-21,24.3984,2019-05-08,25.3605,timeout_30d,3.94,23.0549,0.0
MU,BUY,2019-04-03,2019-04-04,41.3305,2019-05-09,38.0241,sl_hit,-8.0,38.0241,0.0
AMD,BUY,2019-05-02,2019-05-03,28.3,2019-05-09,26.1914,sl_hit,-7.45,26.1914,0.0
TSM,BUY,2019-04-03,2019-04-04,35.6936,2019-05-10,36.7383,trailing_stop,2.93,34.5438,0.0
LRCX,BUY,2019-03-15,2019-03-18,16.5815,2019-05-13,17.5021,trailing_stop,5.55,15.721,0.0
MRVL,BUY,2019-04-05,2019-04-08,20.4255,2019-05-13,22.5866,trailing_stop,10.58,19.2838,0.0
RCAT,BUY,2019-05-16,2019-05-17,8.4,2019-05-17,7.728,sl_hit,-8.0,7.728,0.0
RCAT,BUY,2019-06-12,2019-06-13,6.0,2019-06-13,5.52,sl_hit,-8.0,5.52,0.0
AMD,BUY,2019-05-28,2019-05-29,29.0,2019-06-17,29.2229,trailing_stop,0.77,26.68,0.0
RCAT,BUY,2019-06-14,2019-06-17,7.2,2019-06-17,6.624,sl_hit,-8.0,6.624,0.0
RCAT,BUY,2019-06-20,2019-06-21,7.2,2019-06-21,6.624,sl_hit,-8.0,6.624,0.0
AMAT,BUY,2019-06-28,2019-07-01,43.7115,2019-07-02,41.455,sl_hit,-5.16,41.455,0.0
LRCX,BUY,2019-07-01,2019-07-02,17.6243,2019-07-08,16.5273,sl_hit,-6.22,16.5273,0.0
QCOM,BUY,2019-07-01,2019-07-02,66.6077,2019-07-11,63.2155,sl_hit,-5.09,63.2155,0.0
NEM,BUY,2019-06-11,2019-06-12,29.2306,2019-07-26,31.236,trailing_stop,6.86,28.0508,0.0
HWM,BUY,2019-04-30,2019-05-01,16.2064,2019-08-01,18.5854,trailing_stop,14.68,15.5398,0.0
MRVL,BUY,2019-06-10,2019-06-11,24.0681,2019-08-01,24.8425,timeout_30d,3.22,22.5691,0.0
AG,BUY,2019-07-25,2019-07-26,9.6367,2019-08-01,8.8658,sl_hit,-8.0,8.8658,0.0
AMAT,BUY,2019-07-26,2019-07-29,47.3017,2019-08-02,44.7225,sl_hit,-5.45,44.7225,0.0
TSM,BUY,2019-06-24,2019-06-25,34.9024,2019-08-05,36.4633,trailing_stop,4.47,33.316,0.0
AMD,BUY,2019-06-27,2019-06-28,31.08,2019-08-05,28.5936,sl_hit,-8.0,28.5936,0.0
MU,BUY,2019-07-01,2019-07-02,38.6571,2019-08-09,40.7228,trailing_stop,5.34,35.5645,0.0
AMD,BUY,2019-08-08,2019-08-09,33.45,2019-08-14,30.774,sl_hit,-8.0,30.774,0.0
